node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.90031322858835,230.86575017353871,230.76049637816615,0.11204407900237205,230.90031322858846,230.86575017353866,230.76049637816607,0.11204407900219145
2,230.39372419068874,229.9693250754855,228.2767734911174,1.7333696340495917,230.39372419068874,229.96932507548587,228.27677349111715,1.7333696340487448
3,229.79753820155912,228.50863091343163,222.42714512294336,5.970369326271892,229.79753820155952,228.50863091343328,222.42714512294174,5.970369326268584
4,229.7408353602164,228.35729056531713,221.92491487480382,6.360911329926296,229.74083536021698,228.3572905653189,221.92491487480203,6.360911329922732
5,229.38644506117757,227.4117154957319,218.7860775750358,9.136180997194051,229.38644506117953,227.41171549573363,218.78607757503278,9.136180997188594
6,229.1879883507891,226.8824226047819,217.02840722248848,10.829436472604964,229.18798835079176,226.88242260478387,217.02840722248484,10.829436472598637
7,229.1879883507883,226.88242260478202,217.02840722248865,10.829436472605302,229.18798835079158,226.88242260478393,217.02840722248516,10.829436472599001
8,230.6833787739708,230.90248943104592,230.8196041709732,0.18504076583855578,230.68337877310833,230.90248943291186,230.81960417089084,0.1850407614478398
9,224.2674046245484,229.96206517245506,227.80704131534458,4.811059911804207,224.267404602239,229.9620652209553,227.80704131323083,4.811059797643577
10,209.40071023546892,227.7805201371754,220.81808732127064,15.543424330444607,209.400710164359,227.78052029374527,220.81808731465281,15.54342396161793
11,203.7134538827657,227.80313854346178,220.35144927608945,21.037933325401255,203.7134537867426,227.80313875710084,220.35144926767546,21.037932819047967
12,199.70502871257892,227.81912527077662,220.02216610595724,24.926367372720502,199.70502859928422,227.81912552468563,220.0221660963471,24.926366769814845
13,203.71345388276566,227.80313854346178,220.35144927608943,21.037933325401212,203.7134537867426,227.8031387571008,220.35144926767546,21.037932819047988
14,197.536036008575,227.8277919316795,219.8438420089054,27.034579838229032,197.53603588604096,227.8277922073963,219.84384199867222,27.034579183129765
15,197.53603600857537,227.8277919316791,219.84384200890568,27.034579838229096,197.53603588604076,227.82779220739616,219.84384199867213,27.034579183129487
16,230.93693578202598,230.94006647079343,230.9313266787634,0.008588438968258692,230.93690382942026,230.94011009043,230.93130820870556,0.008534360559994751
17,230.8322643550445,230.9387072749015,230.64159780288435,0.2920069249225159,230.83117784747557,230.94019033347294,230.64097064764348,0.290168259039943
18,230.67419049305073,230.9403835596264,230.63938334683016,0.35719238085158006,230.6717072896508,230.94379891080246,230.63792273254828,0.35205247828341296
19,230.86122416033677,230.93315741108393,229.8309191631591,1.510640849415747,230.8601224907522,230.93460371404646,229.83034549781567,1.5093319164771037
20,230.87022430739583,230.93137202595227,229.41777324718606,1.9782499965643094,230.8691197224538,230.93281130935213,229.4172110118991,1.9769833987554042
21,230.87022430739583,230.93137202595227,229.41777324718606,1.9782499965643057,230.86911972245383,230.9328113093521,229.41721101189918,1.9769833987554253
22,230.87022430739583,230.9313720259523,229.41777324718603,1.9782499965643094,230.86911972245372,230.9328113093521,229.41721101189916,1.976983398755422
23,230.57287231846985,231.0065908033218,231.47665618349185,1.2902953711972098,229.92828611824706,231.3121068639778,232.78686864610458,2.454825671301542
24,224.712260914966,232.0713914196173,240.61921011421222,21.93502131035248,213.74847983789712,237.2663804184246,262.65626260581604,41.732036412125254
25,195.5605422215011,237.49201800249585,299.59105595378935,126.44894637732598,132.30989639758783,267.4669254841474,419.0154027636722,240.57291578754482
26,189.57579118483835,238.63585328810672,313.9469484381688,148.38396768767848,115.41722735249712,273.81552791178603,452.3920439902791,282.3049521996699
27,184.0554364195613,239.57997680825738,329.84015372343043,171.33222201612907,99.85062573641099,279.7974813241481,488.0163254444858,325.7599734349687
28,182.46442165659457,239.93594359999275,329.62515240240435,172.37806708245446,95.26275006598122,281.1756353915587,487.7735050704439,328.67094518093097
29,181.99335189982423,240.23700310744954,329.46117567076925,172.40507784810268,93.70731016058231,281.8778358633363,487.8614639985918,328.9878908464642
30,181.52333879245683,240.53809618863113,329.2974861445111,172.43284532795352,92.15468969385968,282.5804628521256,487.95087651686356,329.3068263509633
31,230.92210567663338,230.90934342670624,230.91058640556588,0.013897185555024227,230.92210567663335,230.90934342670613,230.91058640556594,0.013897185554835519
32,230.63407829741791,230.41715122978232,230.43829077707935,0.23625215443499936,230.63407829741777,230.4171512297822,230.4382907770794,0.2362521544349227
33,229.18798835078826,226.8824226047821,217.0284072224886,10.829436472605266,229.18798835079156,226.88242260478393,217.02840722248519,10.829436472599044
34,199.70502871257892,227.8191252707766,220.0221661059573,24.926367372720517,199.70502859928425,227.81912552468563,220.02216609634704,24.92636676981485
35,203.71345388276563,227.8031385434618,220.35144927608945,21.037933325401198,203.71345378674255,227.8031387571008,220.35144926767543,21.03793281904795
36,230.87022430739583,230.9313720259523,229.417773247186,1.978249996564288,230.86911972245366,230.9328113093521,229.4172110118992,1.9769833987554288
37,181.52333879245683,240.53809618863113,329.29748614451097,172.43284532795357,92.15468969385978,282.5804628521255,487.9508765168634,329.3068263509634
38,230.51399231077144,230.23527243978324,229.0690257884229,1.181833576597216,230.51399231077147,230.23527243978344,229.0690257884227,1.1818335765965873
39,230.1131680884191,229.42129246949395,227.3818281824886,2.3100823896072122,230.11316808841912,229.42129246949426,227.38182818248845,2.3100823896062943
40,230.04220144136656,229.23020591963723,227.27461081296144,2.2758836654106838,230.04220144136667,229.23020591963754,227.2746108129613,2.2758836654097414
41,229.15963750127776,226.80682285636286,216.77731616993847,11.075921713160602,229.15963750128034,226.80682285636487,216.77731616993478,11.075921713154258
42,206.85340202429495,226.68089792530546,217.75060366899876,16.240252318427835,206.85340195064077,226.68089808712784,217.75060366179136,16.240251940882604
43,205.50416642254967,226.2936139377307,216.58866332204468,17.212541645660224,205.5041663480416,226.29361410308965,216.5886633144053,17.212541262045548
44,205.1093754079155,226.04122916880965,216.2709666716486,17.397991384664905,205.10937533319247,226.04122933506764,216.27096666410185,17.397990997565717
45,196.77313458483945,227.8271766174329,219.7897724410034,27.748125797176804,196.7731344612653,227.82717689840223,219.78977243057682,27.74812512694916
46,197.53603600857528,227.82779193167903,219.84384200890577,27.03457983822905,197.53603588604074,227.82779220739621,219.84384199867216,27.034579183129452
47,197.53603600857537,227.8277919316791,219.84384200890565,27.034579838229096,197.53603588604076,227.82779220739621,219.8438419986721,27.034579183129463
48,230.57621138306166,230.94062318401686,230.6390578618442,0.4067019657970801,230.51154855702808,230.89519807671527,230.6501315452881,0.6838387302148214
49,230.8623690275295,230.9329460254962,229.82998403279657,1.5089096719666375,230.86126684683572,230.93439113037974,229.8294120722855,1.5076022390504136
50,230.87089202892545,230.93123958356284,229.38713612379553,2.0129508689912137,230.86978722768285,230.93267834615813,229.3865747367693,2.0116870188604508
51,189.5332039191933,238.65079543622164,313.93758030284704,148.39936582102337,115.2977893294454,273.8568099551033,452.3819078226694,282.34562000428576
52,183.92707835357513,239.59292743306116,330.7609147128461,172.4909266414348,99.50350684992749,279.97676896484046,490.0249027922831,327.8507152433997
53,182.31946470063505,239.955428472637,329.6122300761105,172.49250157983053,94.8582247103889,281.2819751963365,487.7409857117418,328.9733302274393
54,181.46075065523567,240.57824446269754,329.27568259732715,172.43660481303723,91.9478943327197,282.67417850549964,487.9629079699951,329.34950111811395
55,230.22005418440514,229.70974360491468,229.75951396698437,0.5558874222000069,230.22005418440494,229.7097436049145,229.7595139669846,0.5558874221999303
56,230.2198441489791,229.4729050334507,229.73173980651427,0.8408704764886239,230.21984414897892,229.47290503345047,229.73173980651453,0.8408704764883588
