node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,231.00727233970971,231.02915487921246,229.19188679469045,4.23491666028946,233.0812794196941,229.16712269002355,232.60492051366387,7.089509563309126
2,231.3109126733031,231.43746327832068,219.3867484840599,52.6524609334861,249.73120213029785,215.48733293844867,245.46633760922765,79.06268789001258
3,232.06219282967285,232.46472327703518,220.0688039668471,172.48169375360996,291.48272754775854,184.5650933075063,277.56825995166236,257.27108456443665
4,232.65142526202385,233.2871925044927,244.56096720373927,266.46466668265,324.62622319784356,164.4164003107911,302.95993697536454,397.0428056097157
5,234.2143423792303,234.56414563576703,332.4476733749748,451.5236413063676,389.41347884011594,140.42411128773193,354.2606280680923,670.1017394574404
6,235.24252408121134,236.35962186321836,331.0274096282434,445.09237195816513,387.23206400746705,144.71046507100556,351.32557347409744,660.5600122324857
7,235.66487564673548,237.0999519258518,330.4581235391409,442.50608834880916,386.36164539788047,146.47371957683242,350.14836935391617,656.7034423618567
8,235.8938332069458,237.5690965557064,330.04422021986807,440.78893049276616,385.8442847813857,147.5617643002092,349.3907114277652,654.18001549632
9,230.93943212855774,230.9382988525068,230.93892394599447,0.005162791010578715,230.93943212855774,230.9382988525067,230.9389239459945,0.005162791010585679
10,230.86632404750085,230.77437147425215,230.78426267354652,0.28955309437838755,230.866324047501,230.774371474252,230.7842626735465,0.2895530943782099
11,230.95041151481513,230.9366523272708,230.89264450073296,0.04119827240478073,230.95041151481513,230.93665232727065,230.89264450073313,0.04119827240490525
12,232.0017300728289,230.61420487658268,225.77907531596603,6.798526731613503,232.00173007282945,230.61420487658293,225.77907531596628,6.798526731614221
13,232.42089900580348,230.48586626261192,223.7434224453772,9.488984781072764,232.42089900580424,230.4858662626123,223.74342244537743,9.488984781073585
14,235.89383320694583,237.5690965557064,330.04422021986807,440.7889304927661,385.8442847813855,147.56176430020926,349.3907114277652,654.1800154963198
15,232.58908554504254,233.31419047720829,244.46806907951608,266.28737836521253,324.6680370561391,164.50622695208668,302.81777154323686,396.979442565843
16,234.39733426009303,234.6176962152317,347.77243486651304,468.3639125062402,395.47350784652474,139.33029062523758,363.09137349039787,695.0367737584561
17,235.24252408121137,236.35962186321836,331.02740962824333,445.09237195816513,387.2320640074672,144.71046507100564,351.3255734740972,660.5600122324863
18,235.74833970276035,237.22799764987963,330.37652335561245,442.08942027220854,386.20567926492896,146.7861169687603,349.9525097057757,656.0689808446873
19,235.99478750669846,237.77617188745361,329.8627228213524,440.0359253984091,385.61790425452017,148.04175381759234,349.0585837815825,653.0716857369445
20,230.82588210580997,230.68363716082936,230.69906099908133,0.44698607489276043,230.82588210581014,230.68363716082928,230.69906099908124,0.4469860748925314
21,232.40944066901235,230.47384226695235,223.25277790866707,9.93105595813725,232.40944066901315,230.47384226695272,223.2527779086673,9.931055958138078
22,232.76122883675305,230.47211251185183,223.74245952566935,9.532073591353274,232.76122883675382,230.47211251185226,223.74245952566952,9.532073591354102
23,233.154587829251,230.46476229547451,223.73808431926793,9.444687662610127,233.1545878292518,230.46476229547488,223.73808431926807,9.444687662610942
24,233.11495416522953,230.46108522373777,223.73587860293648,9.395080041565164,233.11495416523036,230.46108522373817,223.73587860293662,9.395080041565985
