node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.92992387380016,230.92319392799675,230.93703784384138,0.011583171413712378,230.9299238738002,230.92319392799666,230.93703784384132,0.011583171413682007
2,230.89166113703962,230.8583646967447,230.92489172815561,0.0781217186349356,230.89166113703968,230.8583646967446,230.9248917281556,0.07812171863480126
3,230.7414201538558,230.60381343250998,230.87719860662574,0.3395531604678997,230.74142015385573,230.6038134325099,230.87719860662577,0.33955316046769574
4,230.62123353344728,230.4001882724804,230.83904531502702,0.5487020490434193,230.62123353344722,230.40018827248025,230.83904531502716,0.5487020490431209
5,229.7099976266652,228.85649338469074,230.54975112137205,2.1347517415171655,229.70999762666537,228.8564933846911,230.54975112137126,2.1347517415168467
6,230.94010767585033,230.94010767585038,230.94010767585024,5.921185084159713e-14,230.94010767585027,230.9401076758503,230.94010767585036,4.329273770581675e-14
7,230.94010767585027,230.94010767585038,230.94010767585027,8.711499987678223e-14,230.94010767585021,230.94010767585027,230.94010767585038,7.973955532672683e-14
8,230.94010767585027,230.94010767585036,230.94010767585027,9.457708971304396e-14,230.9401076758502,230.94010767585024,230.94010767585038,4.8112102227946524e-14
9,230.9401076758504,230.94010767585027,230.94010767585021,9.60808213789867e-14,230.94010767585013,230.94010767585024,230.9401076758505,1.6605192743119722e-13
10,230.94010767585058,230.94010767585016,230.94010767585013,1.9990753989590284e-13,230.94010767585016,230.94010767585021,230.94010767585056,2.9097005726430095e-13
11,230.9248924214667,230.92672785349708,230.88903526674127,0.035159557588701644,230.92676431325614,230.9246875226376,230.88537376109065,0.03831355425503243
12,230.819746647891,230.85028518665925,230.5683945184596,0.17480549272159634,230.82982136400733,230.83978284772408,230.54300641952776,0.1910807638188935
13,230.66203938735495,230.73562423144176,230.08757832509724,0.3843247188988731,230.6844146713205,230.7124278706676,230.02960456549695,0.42028729424933103
14,229.74235441696635,230.06684175873656,227.28633838647502,1.6065465329226254,229.83639474546962,229.96957271793454,227.03838826110453,1.7573544264693488
15,228.82314141882995,229.39818487992412,224.49127305422482,2.828771124636222,228.98869455799783,229.22680160627164,224.05354531780344,3.0944246200404955
16,228.18040678171172,229.09255793495996,222.53504416131233,4.211724216801475,228.38166337952123,228.89266045958217,221.86429847180608,4.514155817942955
17,227.946169341138,228.8661622814879,221.1940992938921,5.285446044495258,228.17506399893358,228.64001976426925,220.33118506359676,5.635353696921562
18,227.94883915388652,228.86387381467145,221.19379303324328,5.249794584707897,228.17801658355674,228.63778419603463,220.330553596685,5.597342035460827
19,227.9559054069236,228.48221265899127,221.19384932822828,4.433228373062524,228.18606394187051,228.257588531049,220.32946930855667,4.737682227274903
20,271.33665371785787,205.92478525548083,75.89588891643976,182.0409623127636,231.3879431027516,233.00807432010154,237.28653126914338,15.020860608546737
21,467.4277043844208,151.76844089777467,763.5089040081247,1548.700346143019,234.87618722466658,242.59312172521248,282.3247318641236,125.61055351525337
22,1715.2404109578688,1019.0036677228858,5869.537466557232,10024.0310159892,279.6242911352237,309.1904103208444,731.0129670924093,811.2940288386476
23,2461.125889357622,1610.8319442443735,9555.526116218753,16305.282103505033,326.0287380715128,365.328580835109,1086.2309563922772,1300.6070722615395
24,2108.2460663317406,1350.8480275660024,5709.82175782165,9327.164051230911,284.2876761888858,299.31990968984996,730.9112830103583,804.7493571238124
25,3165.3810212702383,2208.727245631846,10767.384841336701,18078.544063452486,372.0145138821474,416.0291627300598,1401.8920432577972,1736.1791087205802
26,3416.2515537573026,2434.902531016126,10819.692966260107,18352.361118922294,374.8853024661395,426.7065616609472,1408.5124805885514,1713.2650589091859
27,3611.3731007758042,2611.568235012679,10861.389954007056,18565.84998560007,377.41074709934696,435.0271271669733,1413.7109547180453,1695.5346476281882
28,3710.1852069576885,2703.2084825517454,10879.468560532956,18712.056341877098,378.65040596326014,438.6495024017837,1416.0009437127198,1687.4064431453464
29,3710.1852069576867,2703.208482551744,10879.468560532954,18712.056341877098,378.6504059632599,438.6495024017839,1416.0009437127203,1687.4064431453453
30,3763.993448032116,2788.143029517178,10905.398599837672,18682.7301315807,379.89258856350415,443.1019757038258,1418.954847881461,1678.3402759349656
31,229.70999762666517,228.85649338469074,230.54975112137214,2.13475174151714,229.7099976266654,228.8564933846911,230.54975112137126,2.134751741516845
32,230.9401076758506,230.94010767585016,230.9401076758501,2.196624054300905e-13,230.94010767585016,230.94010767585021,230.94010767585056,3.2491930320268873e-13
33,227.59805555149643,229.06188624774327,221.89800709870795,4.714869580516141,227.80077943372115,228.86294623071402,221.22214604200727,5.032971134074535
34,228.04584275087035,229.0887426743675,222.5330212563855,4.1016153962172615,228.247518453241,228.8890585396221,221.86155049487854,4.412367409721058
35,227.94883915388652,228.86387381467145,221.19379303324325,5.249794584707897,228.17801658355674,228.63778419603463,220.330553596685,5.597342035460826
36,227.9559054069236,228.48221265899127,221.19384932822828,4.433228373062524,228.18606394187051,228.25758853104898,220.32946930855667,4.737682227274922
37,3763.993448032114,2788.143029517177,10905.398599837668,18682.730131580705,379.89258856350426,443.101975703826,1418.9548478814615,1678.3402759349653
38,230.8916611370396,230.85836469674467,230.92489172815567,0.07812171863491328,230.89166113703965,230.85836469674456,230.92489172815567,0.07812171863472805
39,229.67903753789045,228.804669019767,230.54000776829096,2.1693121713408425,229.67903753789065,228.80466901976732,230.54000776829025,2.1693121713404917
40,228.4357511001828,229.21209596718234,223.30390222597484,3.6207555707210393,228.62308802666467,229.02357175276111,222.7246553238751,3.9037093055163066
41,228.43745150659882,229.2110863622432,223.29082172269818,3.613192659656808,228.62493115160984,229.0226387268357,222.71134257962086,3.8925999368990305
42,227.59805555149643,229.06188624774327,221.89800709870795,4.714869580516142,227.80077943372115,228.86294623071402,221.22214604200727,5.0329711340745344
43,228.04584275087038,229.08874267436747,222.53302125638547,4.101615396217262,228.247518453241,228.8890585396221,221.86155049487854,4.4123674097210595
44,227.600737114655,229.06023205452064,221.9081630577451,4.679065042357134,227.8036618614135,228.86137790562,221.23220938994325,4.988482729438909
45,227.6005350197861,229.0603946673401,221.83050807989397,4.748219066732444,227.80344185980965,228.86153274920846,221.1540811259145,5.064737516926446
46,228.03429283369044,229.08847100599354,222.53287631105692,4.091771191573187,228.23600193059642,228.88880211210042,221.8613537901228,4.4031840629745025
47,227.9020846472498,228.85892199321856,220.51907430335893,6.083795709362628,225.58477206876444,229.8056090919682,218.493833195866,21.829704893763132
48,227.08572250430188,228.86266987853523,221.19260809547006,4.975012818178475,227.3142181491333,228.63662911838227,220.32907698330666,5.409632686461534
49,227.9559054069237,228.48221265899133,221.19384932822823,4.433228373062522,228.18606394187057,228.25758853104904,220.32946930855667,4.737682227274904
