node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.89782270620714,230.91642913758648,230.89114759779707,0.013488738915760065,230.89782270621015,230.91642913758523,230.89114759779528,0.013488738911759437
2,223.14682195270728,227.23402737351506,224.32184274282773,1.9478119537239338,223.14682195286036,227.23402737349804,224.3218427426968,1.9478119531212321
3,230.86714679471177,230.8985051786741,230.9143568872412,0.04853903525967216,230.86714679470424,230.898505178672,230.91435688725096,0.04853903524447009
4,230.79785107941566,230.8354375124002,230.90793260047033,0.06762180737854304,230.797851079237,230.83543751241206,230.90793260064132,0.06762180704879583
5,222.1613318100307,222.92806713449272,228.5357522447228,3.4896089901285197,222.16133180589344,222.92806713356322,228.53575225003092,3.489608973875445
6,230.93313884362124,230.9386488513428,230.9341818514295,0.005192000277131582,230.9331388436213,230.93864885134275,230.9341818514295,0.00519200027719485
7,230.4953382070468,230.84209290452907,230.56462777911946,0.5016668751339209,230.49533820704792,230.8420929045289,230.56462777911887,0.501666875134815
8,230.38420906051195,230.81757455985448,230.47082334107455,0.6277596244757372,230.38420906051337,230.81757455985434,230.47082334107378,0.6277596244768279
9,230.38420906051158,230.81757455985462,230.4708233410743,0.6277596244756469,230.38420906051326,230.81757455985428,230.4708233410739,0.6277596244769414
10,223.14682195270726,227.2340273735151,224.3218427428277,1.9478119537239234,223.14682195286036,227.23402737349804,224.32184274269676,1.9478119531212212
11,224.6817352969111,227.61159327041182,229.2125290978937,4.100657597551727,224.68173529675326,227.61159327025598,229.21252909822186,4.100657596787152
12,219.94229181782572,220.724580997785,227.68468364420724,4.436209063542987,219.94229181169808,220.7245809965781,227.68468365183503,4.436209038719538
13,230.3842090605116,230.81757455985462,230.47082334107427,0.6277596244756715,230.38420906051329,230.81757455985428,230.4708233410739,0.6277596244769575
14,225.07969905678934,227.91289109281573,225.45056078191715,1.799708625960896,225.0796990569089,227.91289109280132,225.45056078181682,1.7997086254340187
15,223.71985526789342,227.35500906040076,224.47142966022875,2.0289436430049803,223.71985526803965,227.35500906038385,224.47142966010517,2.0289436423845464
16,223.14682195270728,227.2340273735151,224.3218427428277,1.9478119537239227,223.1468219528604,227.23402737349804,224.32184274269676,1.947811953121246
17,227.53775632099803,229.2256079845824,229.9614821444342,2.0853091065900413,227.53775632091595,229.22560798451659,229.96148214458776,2.0853091062945768
18,226.07019534183735,228.29473123401007,229.6109216939353,3.14130670139583,226.07019534171576,228.2947312339064,229.61092169417,3.14130670089092
19,225.4606274097537,227.99468128255972,229.4359784917437,3.558995129513136,225.46062740961614,227.99468128243313,229.43597849201944,3.5589951288954103
20,224.68173529691114,227.61159327041182,229.21252909789368,4.100657597551737,224.68173529675326,227.61159327025598,229.21252909822186,4.100657596787153
21,224.68133305962587,227.61222746679806,229.19048503096042,4.091703219784558,224.6813330594681,227.612227466642,229.19048503128857,4.091703219028971
22,227.3608062308603,227.80269525594719,230.1508003224253,1.8399838697835058,227.36080622939497,227.80269525564887,230.15080032429833,1.8399838649117566
23,227.0718316328047,227.57419246067465,230.35038126711274,2.102847687285842,227.0718316313443,227.57419246037597,230.35038126899119,2.1028476815872037
24,226.96574284451174,227.66903149083012,230.27082362343774,2.335000129605075,226.9657428430461,227.66903149053562,230.27082362531488,2.3350001247022134
25,223.35007139250357,224.09955582247403,228.88467491341675,3.136222582354748,223.35007138904098,224.0995558217012,228.884674917868,3.1362225691521006
26,221.03997488479922,221.73413006597735,228.2183405923545,3.93605411988463,221.03997487978305,221.73413006486513,228.21834059874354,3.9360540997719213
27,220.10418027821143,221.11840534210305,227.8214715230874,4.3391964795868425,220.10418027235627,221.11840534092863,227.82147153038258,4.339196456991514
28,219.94229181782572,220.72458099778504,227.68468364420724,4.436209063542978,219.94229181169808,220.7245809965781,227.68468365183503,4.436209038719573
29,230.02995250046445,230.7525326816407,230.20666778524685,1.0037472569888162,230.02995250046575,230.75253268164067,230.20666778524588,1.0037472569898196
30,230.38294593049832,230.81100641779938,230.46319438316715,0.6267756714881323,230.38294593049972,230.81100641779918,230.46319438316644,0.6267756714892273
31,229.79560959836212,230.7070329835038,230.0336073411036,1.2205560925106596,229.79560959836337,230.7070329835038,230.0336073411026,1.2205560925115817
