node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
40,226.2324831168829,228.49226329475363,233.88998452919225,9.94969699618147,226.23248311688312,228.49226329476008,233.88998452919736,9.94969699617699
41,226.23248311688258,228.49226329475337,233.88998452919265,9.94969699618128,226.23248311688312,228.49226329476005,233.8899845291974,9.949696996176911
42,111516.93294375156,98061.81651930836,77210.41149093625,289473.1337743427,184.76043006613745,356.7284425178406,885.5591685476245,1328.682988896974
43,221.6513783003512,225.2129311375411,228.1415400637425,6.141161462460421,221.65137830035724,225.21293113753825,228.14154006374218,6.141161462464778
44,219.03629757605069,223.444259319679,227.49332106502882,7.425433015125446,219.03629757605657,223.44425931967638,227.4933210650286,7.425433015130099
45,228.8353630675519,229.17208196713776,227.82741501811637,1.8083309241717693,228.8353630675595,229.1720819671369,227.8274150181142,1.8083309241731194
46,230.94010767585053,230.94010767585053,230.94010767584993,3.38703858354486e-13,230.94010767585004,230.9401076758505,230.9401076758505,3.3679149462699777e-13
47,64474.54565951372,29294.025387335296,59197.54953328402,144087.825844826,2363.2960190251383,2573.993893745852,2064.031274759078,5202.992024310673
48,87375.09196518963,37502.737205374724,52213.157302249216,153512.18798475072,2177.2231454279877,2388.2039441061793,1893.076949007799,4616.4672821548365
49,237.65774179190961,226.15910254059872,27.476167277168532,340.93949056306303,280.44061477591475,284.7334302006322,345.42355669437404,400.15962214315607
50,238.61176436218855,225.35074604273618,59.628396559687054,233.1772250618964,263.8150650279606,270.0170882054543,328.4257281073984,312.57682995869646
51,226.23248311688252,228.4922632947534,233.88998452919273,9.94969699618124,226.23248311688312,228.49226329476005,233.8899845291974,9.949696996176922
52,85473.47012682309,62865.80808617039,68755.18259137828,254412.1086050086,262.09735123884695,338.23447793004027,890.2048826669945,1500.5644499439657
53,81419.84713333519,60613.409869561634,64912.19447594705,244641.05380105795,257.04669087771947,334.10932707950775,844.9585928466254,1430.5959984259205
54,89162.49127370535,70217.11068893602,68024.38035445823,256588.06470330877,237.5799070918474,336.116949950036,855.3034212449714,1403.7515551847744
55,110959.63045839268,97650.68508541607,77004.0781897949,289255.0674518645,185.67402788779125,356.5653143761973,884.7688028801034,1330.3050484013866
56,111516.93294375156,98061.81651930834,77210.41149093627,289473.1337743427,184.7604300661375,356.72844251784056,885.5591685476245,1328.6829888969737
57,112398.13625871141,101457.38752447254,77475.88431931083,291132.23697477253,183.58196039226246,362.242411994882,886.4722588718945,1321.9275843060964
58,113262.31989741066,102409.04729796371,77678.1553566129,291932.54097475513,182.65880970879988,363.2161177382537,887.2218711046381,1319.6969730817948
59,219.68264562409453,223.98000613854484,227.63600241620853,7.001802777264051,219.6826456241005,223.98000613854217,227.63600241620819,7.001802777268686
60,219.03629757605066,223.44425931967902,227.49332106502885,7.425433015125431,219.03629757605657,223.44425931967638,227.4933210650286,7.425433015130083
61,229.3347344099313,229.5665112581419,228.31059515383964,1.7340599864287627,229.33473440993828,229.5665112581413,228.31059515383754,1.7340599864279436
62,229.66008123571504,229.84218716372064,228.31866025242817,2.0160593830182325,229.66008123572107,229.84218716371956,228.31866025242644,2.0160593830160427
63,228.99781785710866,229.31972534349873,228.0776540093864,1.7113136815393053,228.9978178571162,229.31972534349825,228.0776540093839,1.7113136815396461
64,228.81351117426357,229.15308639923452,227.7971122673288,1.8166136644950657,228.8135111742713,229.1530863992336,227.79711226732658,1.8166136644965374
65,67063.99937126072,30121.35938518286,51760.618951350785,140031.26848341405,2238.0487504162775,2445.3058806853164,1950.1818808606624,4749.421970883006
66,63239.93241532415,28819.124404471284,59116.056578353375,143870.1206734985,2368.372384050599,2578.760257283836,2068.8037798650016,5214.102383757836
67,80928.985448802,34990.552832172645,52012.494806251874,147041.69755507022,2208.60906155606,2417.125431574071,1921.9301656070852,4679.402658781334
68,64474.54565951373,29294.025387335292,59197.54953328402,144087.825844826,2363.2960190251374,2573.993893745852,2064.031274759076,5202.992024310673
69,88591.21985013144,37912.222365495385,52207.225382091594,155395.10293149255,2176.8593161658855,2387.94285642674,1892.7926897383995,4616.8700156277155
70,87375.09196518963,37502.737205374724,52213.15730224921,153512.18798475072,2177.2231454279877,2388.2039441061793,1893.076949007799,4616.4672821548365
71,234.28025487781244,227.78905451570884,204.91046985112885,161.42384722113195,249.8296230031476,246.72211305978198,303.65408451564423,205.49272670512974
