ID,PCR,Fase
ZIV0034832040,15182301,R
ZIV0034842522,38576001,S
ZIV0034844589,30911301,S
ZIV0034844590,30911301,R
ZIV0034844591,30911301,T
ZIV0034844592,30911301,S
ZIV0034844593,30911301,T
ZIV0034844594,30911301,T
ZIV0034844595,30911301,S
ZIV0034844596,30911301,S
ZIV0034844597,30911301,T
ZIV0034844598,30911301,R
ZIV0034844852,30911301,R
ZIV0034844856,30911301,(Mono)
ZIV0034859637,100672944,(Mono)
ZIV0034861869,32159401,S
ZIV0034861870,32159401,R
ZIV0034861871,32159401,T
ZIV0034861872,32159401,S
ZIV0034861873,32159401,S
ZIV0034861874,32159401,S
ZIV0034861875,32159401,T
ZIV0034861876,32159401,T
ZIV0034861877,32159401,S
ZIV0034861878,32159401,R
ZIV0034863030,32160401,R
ZIV0034863032,15182301,S
ZIV0034863073,32160401,R
ZIV0034863109,15176501,S
ZIV0034863112,15176501,S
ZIV0034863115,15176501,R
ZIV0034863118,32159401,S
ZIV0034863149,32160401,R
ZIV0034863151,32159401,T
ZIV0034863152,32159401,(Mono)
ZIV0034863153,32159401,T
ZIV0034863155,32159401,S
ZIV0034863156,32160401,T
ZIV0034863157,32159401,R
ZIV0034863158,32160401,T
ZIV0034863289,32160401,T
ZIV0034863290,32160401,R
ZIV0034863291,32160401,S
ZIV0034863292,32160401,T
ZIV0034863293,32160401,R
ZIV0034863294,32160401,S
ZIV0034863295,32160401,T
ZIV0034863296,32160401,S
ZIV0034863297,32160401,S
ZIV0034863298,32160401,S
ZIV0034863331,15182301,S
ZIV0034863333,15182301,R
ZIV0034866298,38081901,T
ZIV0034866299,35433601,S
ZIV0034866302,15182101,S
ZIV0034866308,4286201,T
ZIV0034866331,38081901,T
ZIV0034866337,38081901,(Mono)
ZIV0034866338,38081901,S
ZIV0034866349,38081901,(Mono)
ZIV0034866350,38081901,R
ZIV0034866351,38081901,T
ZIV0034866352,38081901,S
ZIV0034866353,38081901,R
ZIV0034866354,38081901,S
ZIV0034866355,38081901,R
ZIV0034866356,38081901,R
ZIV0034866358,38081901,T
ZIV0034866414,35433601,S
ZIV0034866415,35433601,T
ZIV0034866479,35433601,S
ZIV0034866480,35433601,R
ZIV0034866481,35433601,R
ZIV0034866482,35433601,T
ZIV0034866483,35433601,R
ZIV0034866484,35433601,S
ZIV0034866485,35433601,R
ZIV0034866486,35433601,R
ZIV0034866487,35433601,S
ZIV0034866488,35433601,(Mono)
ZIV0034866570,32980401,R
ZIV0034866571,32980401,T
ZIV0034866574,32980401,(Mono)
ZIV0034866576,32980401,T
ZIV0034866577,32980401,T
ZIV0034866578,32980401,R
ZIV0034866641,15182401,(Mono)
ZIV0034866760,15176501,S
ZIV0034866761,15176501,R
ZIV0034866762,15176501,R
ZIV0034866763,15176501,S
ZIV0034866764,15176501,S
ZIV0034866765,15176501,T
ZIV0034866766,15176501,T
ZIV0034866767,15176501,R
ZIV0034866768,15176501,T
ZIV0034866959,35433601,T
ZIV0034866999,32604501,R
ZIV0034867000,32604501,S
ZIV0034867001,32604501,T
ZIV0034867002,32604501,S
ZIV0034867003,32604501,R
ZIV0034867004,32604501,T
ZIV0034867005,32604501,S
ZIV0034867006,32604501,S
ZIV0034867007,32604501,(Mono)
ZIV0034867008,32604501,T
ZIV0034867010,32980401,R
ZIV0034867011,32980401,S
ZIV0034867013,32980401,S
ZIV0034867014,32980401,R
ZIV0034867015,32980401,T
ZIV0034867016,32980401,S
ZIV0034867017,32980401,(Mono)
ZIV0034867050,15182401,S
ZIV0034867051,15182401,(Mono)
ZIV0034867052,15182401,T
ZIV0034867053,15182401,S
ZIV0034867054,15182401,R
ZIV0034867055,15182401,T
ZIV0034867056,15182401,R
ZIV0034867057,15182401,S
ZIV0034867058,15182401,S
ZIV0034870531,30911201,S
ZIV0034870569,32604401,T
ZIV0034870570,32604401,R
ZIV0034870571,32604401,R
ZIV0034870573,32604401,(Mono)
ZIV0034870574,32604401,T
ZIV0034870575,32604401,T
ZIV0034870576,32604401,R
ZIV0034870577,32604401,T
ZIV0034870578,32604401,R
ZIV0034870609,9079802,T
ZIV0034870610,9079802,T
ZIV0034870611,9079802,T
ZIV0034870612,9079802,S
ZIV0034870613,9079802,R
ZIV0034870614,9079802,R
ZIV0034870615,9079802,T
ZIV0034870616,9079802,R
ZIV0034870617,9079802,S
ZIV0034870618,9079802,S
ZIV0034870639,30911201,R
ZIV0034870640,30911201,T
ZIV0034870641,30911201,T
ZIV0034870642,30911201,(Mono)
ZIV0034870643,30911201,R
ZIV0034870644,30911201,T
ZIV0034870645,30911201,R
ZIV0034870646,30911201,R
ZIV0034870647,30911201,T
ZIV0034870648,30911201,S
ZIV0034870884,32604401,S
ZIV0034903015,15182201,R
ZIV0034904124,9079802,R
ZIV0034904354,15197901,(Mono)
ZIV0034904355,15197901,R
ZIV0034904356,15197901,R
ZIV0034904359,15197901,T
ZIV0034904360,15197901,(Mono)
ZIV0034904361,15197901,S
ZIV0034904484,15197901,R
ZIV0034904485,15197901,T
ZIV0034904486,15197901,S
ZIV0034904487,15197901,S
ZIV0034904488,15197901,S
ZIV0034904489,15197901,T
ZIV0034904490,15197901,S
ZIV0034904491,15197901,R
ZIV0034904492,15197901,R
ZIV0034904493,15197901,S
ZIV0036287473,15121401,RST
ZIV0036287475,15121401,RST
ZIV0036287479,32980501,RST
ZIV0036287480,15121201,RST
ZIV0036288009,15115801,RST
ZIV0036288047,15115601,RST
ZIV0036294403,32160401,RST
ZIV0036294411,15182401,RST
ZIV0036294412,32604501,RST
ZIV0036294559,38576001,RST
ZIV0036295044,15183101,RST
ZIV0036295045,15183201,RST
ZIV0036295058,32159401,RST
ZIV0036295059,32160401,RST
ZIV0036295061,15182401,RST
ZIV0036295062,32980401,RST
ZIV0036295076,15182301,RST
ZIV0036295081,15182201,RST
ZIV0036295082,15182101,RST
ZIV0036295113,15183201,RST
ZIV0036295120,15183201,RST
ZIV0036295150,35433601,RST
ZIV0036295941,30911201,RST
ZIV0036297212,30911301,RST
ZIV0036298605,9079802,RST
ZIV0036298635,15197901,RST
ZIV0036298644,9079802,RST
ZIV0036298645,9079802,RST
ZIV0036299174,30911201,RST
ZIV0036299209,32604401,RST
ZIV0036301217,30911301,RST
ZIV0036312823,15176501,RST
ZIV0036312826,4286201,RST
ZIV0036384072,32160401,R
ZIV0036384598,15121201,S
ZIV0040359559,15121201,T
ZIV0040430614,15182101,R
ZIV0040430620,32980401,S
ZIV0040432753,15121201,S
ZIV0040432757,32980501,T
ZIV0040432758,15121201,T
ZIV0040432759,15121201,T
ZIV0040637070,15115701,RST
ZIV0040637071,15183101,RST
ZIV0040637072,32604501,RST
ZIV0040637160,15115701,RST
ZIV0040637195,15182201,RST
ZIV0040637204,35433601,RST
ZIV0040637211,32160401,RST
ZIV0040637215,15182401,RST
ZIV0040637217,32160401,RST
ZIV0040637219,15197901,RST
ZIV0041884401,38576001,R
ZIV0041884534,15115701,S
ZIV0045431577,15182301,RST
ZIV0046907455,15182301,S
ZIV0046909235,38576001,T
ZIV0046916831,15115601,R
ZIV0046916909,15121401,S
ZIV0046916911,15115601,T
ZIV0046916975,15115601,T
ZIV0046916976,15115601,R
ZIV0046917247,15115601,S
ZIV0046917252,15115601,T
ZIV0046921054,32604401,T
ZIV0046921803,15115701,R
ZIV0046921804,15115701,R
ZIV0046921808,15115701,T
ZIV0046921833,15183201,S
ZIV0046921838,15183201,S
ZIV0046921839,38081901,R
ZIV0046921884,4286201,S
ZIV0046921885,15183101,S
ZIV0046921886,15183101,S
ZIV0046921887,15183101,R
ZIV0046921888,4286201,T
ZIV0046921889,4286201,R
ZIV0046921890,4286201,R
ZIV0046921891,4286201,S
ZIV0046921892,15183101,S
ZIV0046921953,15183101,T
ZIV0046921954,15183101,T
ZIV0046921955,15183101,S
ZIV0046921956,15183101,S
ZIV0046921957,15183101,R
ZIV0046921958,15183101,T
ZIV0046921959,15183101,R
ZIV0046921960,15183101,S
ZIV0046921961,15183101,S
ZIV0046921962,15183101,S
ZIV0046921973,15183201,T
ZIV0046921974,15183201,T
ZIV0046921975,15183201,S
ZIV0046921976,15183201,S
ZIV0046921977,15183201,T
ZIV0046921978,15183201,R
ZIV0046921979,15183201,R
ZIV0046921980,15183201,R
ZIV0046921981,15183201,R
ZIV0046921982,15183201,T
ZIV0046922014,15182201,T
ZIV0046922015,15182201,R
ZIV0046922016,15182201,S
ZIV0046922017,15182201,R
ZIV0046922018,15182201,S
ZIV0046922019,15182201,T
ZIV0046922020,15182201,T
ZIV0046922021,15182201,R
ZIV0046922143,15115801,(Mono)
ZIV0046922144,15115801,T
ZIV0046922145,15115801,T
ZIV0046922146,15115701,S
ZIV0046922147,15115701,T
ZIV0046922148,15115801,R
ZIV0046922149,15115801,S
ZIV0046922150,15115701,R
ZIV0046922151,15115701,T
ZIV0046922152,15115701,T
ZIV0046922153,15183101,R
ZIV0046922154,15183101,R
ZIV0046922155,15183101,S
ZIV0046922156,15183101,T
ZIV0046922157,15183101,R
ZIV0046922158,15183101,R
ZIV0046922159,15183101,S
ZIV0046922160,15183101,S
ZIV0046922161,15183101,T
ZIV0046922162,15183101,T
ZIV0046923533,15182101,T
ZIV0046923534,15182101,S
ZIV0046923536,15182101,R
ZIV0046923537,15182101,R
ZIV0046923538,15182101,T
ZIV0046923539,15182101,T
ZIV0046923540,15182101,R
ZIV0046923541,15182101,S
ZIV0046923542,15182101,T
ZIV0046923713,4286201,S
ZIV0046923714,4286201,R
ZIV0046923715,4286201,T
ZIV0046923716,4286201,S
ZIV0046923717,4286201,R
ZIV0046923718,4286201,R
ZIV0046923719,4286201,T
ZIV0046923720,4286201,S
ZIV0046923721,4286201,R
ZIV0046923722,4286201,S
ZIV0046923766,15115701,S
ZIV0046923935,38576001,T
ZIV0046928205,15182201,R
ZIV0046943671,38576001,R
ZIV0046979245,15182201,T
ZIV0046987061,4286201,S
ZIV0046988439,32160401,S
ZIV0046992840,4286201,T
ZIV0047741205,15183001,RST
