node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.8739368377103,230.93296767316772,231.14266865311754,0.2564811273924794,230.87393683807173,230.93296767416274,231.14266865194006,0.256481127890118
2,228.28056916756645,230.49021391502802,239.55976240560412,16.202586075824303,228.28056918369518,230.4902139573051,239.55976235497357,16.20258608861395
3,226.5809231055437,230.19953879352946,245.1764058845487,26.704147063808563,226.58092313258254,230.1995388628758,245.17640580125567,26.7041470846731
4,225.54806619123826,230.0821560582486,250.74380656030775,36.53122368682755,225.54806622994946,230.08215615412465,250.7438064441096,36.53122371804852
5,225.32918285150888,230.02708163734275,252.04247911133498,38.84091336266159,225.32918289316203,230.02708173936202,252.04247898728764,38.840913396308764
6,224.98028649427533,230.00939320466838,255.28020938832663,44.4103281227435,224.98028654331029,230.00939332229336,255.28020924428907,44.410328161644664
7,224.98028649427533,230.0093932046683,255.2802093883267,44.41032812274344,224.9802865433104,230.00939332229325,255.2802092442891,44.41032816164481
8,230.90804274240853,230.90832089308623,231.1821524194943,0.26874897017481497,230.9080427424086,230.9083208930861,231.18215241949423,0.26874897017491695
9,229.79413441625562,229.5379035569403,240.66045059241657,16.0667228806162,229.79413441625863,229.53790355693718,240.66045059241696,16.066722880619118
10,229.63337216877008,229.31583678511612,242.12632148367817,18.515746522423598,229.63337216877346,229.31583678511262,242.12632148367857,18.515746522427037
11,228.89625712382707,228.764597906189,241.27971209110854,17.6334083530111,228.89625712383292,228.7645979061843,241.2797120911072,17.63340835301719
12,228.84624028362924,228.70174750482758,241.18389348028978,17.50326220144388,228.84624028363535,228.7017475048227,241.18389348028828,17.503262201450205
13,228.72477173614445,228.54911291566467,240.95119528245655,17.190150376163672,228.72477173615053,228.5491129156599,240.9511952824547,17.190150376170067
14,228.72477173614442,228.54911291566464,240.95119528245664,17.19015037616362,228.72477173615061,228.54911291565995,240.95119528245453,17.19015037617011
15,235.469158359314,229.72881853394992,216.8026224978004,19.35163270486732,235.46571575117093,225.74110353238035,231.66588786571563,10.783496655888825
16,359.684255836146,213.43276140029715,398.3542825909788,806.097651520415,370.98641038841913,102.65962630150324,276.5406675713233,371.33084857702653
17,385.95982919166187,214.26220700146683,506.91236619777436,982.0298862726622,403.07881644862107,89.3535338648434,291.9722716351596,452.1325525307847
18,475.1377144710096,228.4904185123479,881.4768452197743,1568.4909547199884,512.4640796862985,129.43638442091782,351.78939819687656,721.472089219387
19,511.29140697514003,238.60423869720856,1033.4042391809721,1803.0792888115786,556.90967357037,166.45730056135213,378.35141893810277,829.2080048821012
20,899.2965051471098,317.78671935095355,3214.329372701746,3467.056247404973,763.2181082478121,368.3083243695851,344.44861671457295,1659.7880344484906
21,230.9401076758503,230.94010767585038,230.94010767585024,5.6841902397837813e-14,230.94010767585027,230.94010767585027,230.94010767585033,5.524696590319635e-14
22,230.9401076758503,230.94010767585075,230.94010767585024,2.1349191528227038e-13,230.94010767585016,230.9401076758504,230.9401076758507,7.511660651590452e-13
23,230.9401076758503,230.94010767585098,230.94010767585021,2.909996891977035e-13,230.9401076758502,230.9401076758505,230.9401076758509,1.0563925115440786e-12
24,230.94010767585024,230.94010767585127,230.9401076758503,3.72578292570233e-13,230.94010767585033,230.9401076758506,230.94010767585095,1.1716187026407552e-12
25,230.94010767585024,230.94010767585038,230.94010767585036,7.643409359485536e-14,230.9401076758502,230.94010767585038,230.94010767585038,1.4465503285055457e-13
26,230.94010767585,230.9401076758501,230.94010767585084,5.218828116670024e-13,230.94010767584973,230.9401076758506,230.94010767585118,9.79646151681426e-13
27,230.94010767584982,230.94010767584987,230.94010767585118,8.427421186662326e-13,230.9401076758493,230.9401076758507,230.94010767585178,1.6483664531742643e-12
28,230.9401076758495,230.94010767584965,230.9401076758518,1.369105848600759e-12,230.9401076758487,230.940107675851,230.94010767585257,2.412512986832835e-12
29,230.94010767584876,230.94010767584896,230.94010767585343,2.6624374677916346e-12,230.94010767584683,230.94010767585206,230.94010767585468,4.683944889522249e-12
30,230.94010767584862,230.9401076758487,230.94010767585394,3.0665118332969635e-12,230.94010767584624,230.9401076758526,230.9401076758552,5.337469933551344e-12
31,230.94010767585033,230.94010767585038,230.9401076758503,2.376983356843493e-14,230.9401076758504,230.94010767585033,230.94010767585027,6.682273465790171e-14
32,230.9401076758506,230.94010767585007,230.9401076758504,3.271546221051442e-13,230.94010767585056,230.94010767585024,230.9401076758505,8.473265452706027e-13
33,230.94010767585084,230.9401076758499,230.9401076758504,5.101265661197911e-13,230.9401076758506,230.9401076758503,230.94010767585056,1.2929925586167204e-12
34,230.94010767585104,230.94010767584973,230.94010767585038,7.236364006045209e-13,230.94010767585078,230.9401076758504,230.9401076758506,1.868152582924372e-12
35,230.9401076758513,230.94010767584945,230.94010767585027,9.795975213848247e-13,230.94010767585115,230.94010767585053,230.94010767585058,2.4101699629850586e-12
36,230.94010767585138,230.9401076758493,230.94010767585027,1.118733140903022e-12,230.9401076758512,230.94010767585058,230.94010767585058,2.7054614393009064e-12
37,228.28056916756648,230.490213915028,239.55976240560418,16.202586075824275,228.28056918369526,230.49021395730512,239.5597623549735,16.202586088614048
38,224.98028649427522,230.0093932046683,255.28020938832674,44.410328122743394,224.98028654331043,230.00939332229322,255.2802092442891,44.410328161644856
39,228.84624028362921,228.70174750482758,241.1838934802898,17.503262201443846,228.84624028363532,228.70174750482263,241.18389348028833,17.503262201450156
40,228.72477173614436,228.54911291566467,240.9511952824567,17.190150376163572,228.72477173615061,228.54911291565998,240.9511952824545,17.190150376170152
41,899.2965051471098,317.78671935095366,3214.329372701746,3467.056247404972,763.2181082478123,368.30832436958514,344.44861671457284,1659.788034448491
42,230.94010767585144,230.94010767584933,230.9401076758502,1.128924976507075e-12,230.94010767585124,230.9401076758506,230.9401076758506,2.6937185649385668e-12
43,230.94010767585135,230.94010767584933,230.94010767585024,1.1025065978461273e-12,230.9401076758512,230.94010767585058,230.94010767585058,2.7054614393009092e-12
44,226.34103054828228,230.12580598225924,245.1315195507334,26.781309181741175,226.3410305751126,230.12580605142804,245.13151946782597,26.78130920194691
45,225.52875550111563,230.11101401507736,250.73622348787595,36.489359314723835,225.52875553961803,230.1110141109207,250.73622337193393,36.48935934590908
46,225.231768487489,229.94013266986147,251.9198898994296,38.76443221287347,225.231768528934,229.9401327712671,251.91988977615503,38.764432246680386
47,224.6767065425933,230.00479854997428,257.8285130853026,47.1730843864737,224.67670659548543,230.00479867551437,257.8285129307703,47.17308442864562
48,229.7902555499156,229.54212047536245,240.66020804335147,16.045898757784702,229.7902555499186,229.54212047535927,240.6602080433519,16.04589875778764
49,229.53759092500513,229.1380453883265,244.61507991274047,21.08081171475387,229.53759092500857,229.13804538832287,244.61507991274092,21.08081171475752
50,228.79159735675591,228.71055054522276,241.20626076834583,17.61168237693637,228.79159735676188,228.71055054521807,241.20626076834435,17.611682376942593
51,228.65814862453755,228.45146311291984,240.80442538975413,17.060726888849153,228.65814862454366,228.45146311291512,240.8044253897522,17.060726888855513
52,363.2035307258262,213.65700612040084,397.93660738116034,804.8483635658969,370.82057885957363,103.17560578141574,275.97813045532416,370.6986887741602
53,695.9489160992454,272.7978822739027,1896.4769664661187,2417.4794256885107,636.2975811919325,243.89884487358935,354.101946055814,1144.8961514792725
54,725.0597932145281,280.65566521869886,2056.553404400388,2538.8615024774085,650.8170012642607,258.1065765043031,351.1054094472792,1203.3867328399126
55,738.8895853104326,284.55706263562075,2132.9751717402287,2597.2292691861694,657.7137280413984,264.8659413790619,349.7517500721745,1231.2575951480912
56,861.4835477909415,309.972938880612,2891.6265160533117,3199.658030178665,731.1560511599331,336.83993804240146,343.83347185768315,1529.002567191203
57,918.768219574244,321.7429419861002,3370.7253146748085,3624.068067788886,781.8895171476719,386.6831855705635,347.6632977028134,1736.2829022892888
58,930.0725588927203,324.056571008735,3461.8678837530333,3715.5539266566852,792.7295071596222,397.3611896991265,349.7336171201277,1780.7671533085577
59,938.0563072220984,326.03635440901087,3594.4163900656413,3846.76374590763,808.749253297802,413.15001746711715,353.4324792908842,1846.6110178691476
