node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.94010767585033,230.94010767585038,230.94010767585024,6.473799871777805e-14,230.9401076758503,230.9401076758504,230.94010767585021,1.43271306908052e-13
2,230.94010767585027,230.94010767585087,230.9401076758498,5.631027812334828e-13,230.94010767585033,230.94010767585053,230.9401076758501,5.457312445666506e-13
3,230.94010767584976,230.94010767585291,230.94010767584828,2.747841156394862e-12,230.94010767585047,230.94010767585067,230.94010767584945,3.2969135327139717e-12
4,230.94010767584965,230.94010767585343,230.94010767584786,3.3537813956115026e-12,230.94010767585053,230.94010767585075,230.94010767584916,3.952422055509227e-12
5,230.9401076758503,230.94010767585038,230.9401076758503,5.2261402459708266e-14,230.94010767585036,230.94010767585044,230.94010767585021,1.2918747102846693e-13
6,230.9401076758503,230.94010767585038,230.94010767585027,8.359303864411962e-14,230.94010767585024,230.94010767585058,230.9401076758503,3.315181772439369e-13
7,230.9401076758503,230.94010767585053,230.94010767585002,2.0252786961271248e-13,230.94010767584967,230.94010767585152,230.9401076758504,1.454714654897963e-12
8,230.94010767585027,230.94010767585058,230.94010767584993,2.408721450300716e-13,230.9401076758495,230.9401076758517,230.94010767585053,1.63890858770548e-12
9,230.9311734056712,230.93078136830042,230.9103467928079,0.021224123414999522,230.9311734056713,230.9307813683003,230.91034679280787,0.021224123414939202
10,230.87591468968523,230.8763864025424,230.73192183271348,0.2122894405828275,230.87591468968577,230.87638640254227,230.73192183271283,0.21228944058226715
11,230.8756748382658,230.87570227333862,230.72855648629852,0.21903131485330324,230.87567483826675,230.87570227333828,230.72855648629766,0.21903131485221897
12,230.77219715346246,230.77450776456283,230.3982636732084,0.5683753786753992,230.7721971534633,230.77450776456288,230.3982636732068,0.5683753786742953
13,230.93730352295597,230.93899633281939,230.91970138122034,0.019940536691221287,230.93730352295583,230.9389963328194,230.9197013812204,0.0199405366912697
14,230.91278897732084,230.93022674768895,230.75843242711304,0.25957504663099046,230.91278897732002,230.93022674768983,230.75843242711284,0.25957504663036535
15,230.91279564539437,230.92978972074212,230.75726664072036,0.2590940782706956,230.91279564539363,230.92978972074297,230.75726664072008,0.25909407827004943
16,230.91284378716557,230.9266534220569,230.74890105747644,0.2556790894803795,230.91284378716463,230.92665342205748,230.74890105747647,0.2556790894804678
17,230.912885626206,230.92395416594934,230.74170208183364,0.25279288337256367,230.91288562620494,230.92395416594994,230.7417020818337,0.25279288337288147
18,230.94010767584962,230.94010767585343,230.9401076758479,3.3700160383809497e-12,230.94010767585053,230.94010767585078,230.94010767584916,3.9227096918125015e-12
19,230.94010767584967,230.94010767585343,230.94010767584783,3.340617471855438e-12,230.94010767585053,230.94010767585075,230.94010767584916,3.9524220555092166e-12
20,230.9401076758503,230.94010767585058,230.9401076758499,2.4377304305861996e-13,230.94010767584948,230.9401076758517,230.94010767585053,1.6443627757393065e-12
21,230.94010767585024,230.9401076758506,230.94010767584996,2.6807461220840715e-13,230.9401076758495,230.9401076758517,230.94010767585053,1.6389085877054786e-12
22,230.87567483826584,230.87570227333865,230.72855648629846,0.2190313148532635,230.87567483826675,230.87570227333828,230.72855648629766,0.2190313148522191
23,230.9401076758496,230.94010767585343,230.94010767584788,3.3902254281158056e-12,230.94010767585053,230.94010767585075,230.94010767584916,3.952422055509219e-12
24,230.8753096479828,230.87466061226738,230.72343277384044,0.2294208999487042,230.87530964798367,230.874660612267,230.72343277383962,0.22942089994773426
25,230.76423232377846,230.76798947412692,230.38894178975326,0.5798123869058335,230.7642323237794,230.76798947412695,230.38894178975153,0.5798123869046545
26,230.7523251701683,230.75303361747277,230.3099118740942,0.6604760365298615,230.75232517016914,230.7530336174728,230.30991187409262,0.6604760365287736
27,230.75247199166347,230.87046468940704,229.64938131729107,1.659678506244732,230.75247199166162,230.8704646894095,229.64938131729036,1.6596785062430832
28,230.9094094145733,230.9212604457462,230.73563589439718,0.25239085613545337,230.90940941457228,230.92126044574678,230.73563589439723,0.2523908561358624
