node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.93263456579575,230.9355153833936,230.9248019250659,0.0163915075970693,230.93263456579572,230.9355153833937,230.92480192506585,0.016391507596962417
2,230.49490612149992,230.67931495418387,230.06148726361357,1.4232297616385312,230.49490612149435,230.6793149541919,230.06148726361036,1.4232297616339729
3,230.41848760437745,230.63443158589962,229.9101803348564,1.6700547371738301,230.41848760437088,230.6344315859091,229.91018033485264,1.6700547371684062
4,230.4949061215,230.67931495418352,230.06148726361374,1.4232297616387963,230.49490612149427,230.6793149541919,230.06148726361053,1.4232297616343448
5,230.49490612150004,230.6793149541835,230.06148726361374,1.4232297616388367,230.49490612149432,230.67931495419185,230.06148726361056,1.4232297616343825
6,230.9319251844021,230.9342151489494,230.92595153185127,0.00747918927941491,230.93192518440225,230.93421514894942,230.9259515318511,0.007479189279339952
7,230.64194196759533,230.72916226323528,230.433240041838,0.4011622886558215,230.6419419675984,230.72916226323795,230.4332400418325,0.40116228865222164
8,230.5177415114032,230.6413489360898,230.22213806484868,0.5698964142982861,230.51774151140782,230.64134893609355,230.22213806484083,0.5698964142929624
9,230.64194196759638,230.72916226323514,230.43324004183705,0.40116228865568115,230.6419419675985,230.72916226323787,230.4332400418323,0.4011622886530026
10,230.40826335594753,230.5689925539852,229.98869433252267,0.7694439443353676,230.40826335595295,230.56899255398903,229.9886943325136,0.7694439443285532
11,230.64194196759644,230.7291622632351,230.433240041837,0.4011622886556794,230.6419419675985,230.72916226323784,230.43324004183225,0.401162288653045
12,230.92524040448976,230.91835730783632,230.89383999881656,0.03148634300848976,230.92524040449112,230.9183573075531,230.89383999910189,0.031486343031270014
13,230.02844796100965,229.66218609623047,228.1657870276975,2.8319005173402885,230.02844796097827,229.6621860790827,228.16578704512506,2.8319005159516526
14,229.7554298477451,229.2795245295844,227.33599783820455,3.686299975552245,229.75542984767623,229.27952450730476,227.33599786089255,3.6862999737302027
15,229.75542984774452,229.27952452958414,227.3359978382051,3.686299975552833,229.75542984767708,229.27952450730436,227.33599786089243,3.6862999737297364
16,229.55841962389465,229.0033270478848,226.73744532559292,4.303366326972576,229.55841962379037,229.00332702190286,226.73744535208908,4.303366324837627
17,230.92669513418858,230.93248113460842,230.92865994418884,0.005386243949273063,230.9266951341886,230.93248113460845,230.9286599441887,0.005386243949348659
18,229.88193665011585,230.3342074932096,230.04265162598406,0.6416807489569065,229.88193665011724,230.33420749321712,230.042651625973,0.6416807489500849
19,229.88268043796924,230.33543166280148,230.04124205562158,0.6397939928350306,229.88268043797066,230.33543166280901,230.04124205561047,0.6397939928283215
20,229.6942193991074,230.22631523950966,229.88495356782593,0.7572811218568349,229.69421939910907,230.22631523951836,229.8849535678131,0.7572811218487976
21,229.88831924079156,230.34470969948947,230.0305590469668,0.6255223318663432,229.88831924079372,230.34470969949763,230.03055904695438,0.6255223318601401
22,229.17184579081203,229.92639481809277,229.4461234170503,1.0793122932427883,229.17184579081461,229.9263948181048,229.44612341703265,1.0793122932313224
23,229.88922015680856,230.34619162772725,230.02885274142008,0.6232475419505357,229.88922015681092,230.34619162773555,230.02885274140735,0.6232475419444675
24,229.88922015680862,230.34619162772745,230.02885274142014,0.6232475419504856,229.8892201568116,230.3461916277358,230.02885274140655,0.6232475419450907
25,230.93996032127527,230.93885024977212,230.94019623974026,0.0013441813047057568,230.9399603212753,230.93885024977203,230.94019623974026,0.0013441813046790542
