node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.9218714100672,230.9068106727177,230.88273998206446,0.02900027608466963,230.92187141006727,230.90681067271768,230.88273998206444,0.02900027608468572
2,230.35031353374563,229.8963099737947,229.1314593397949,1.3921705741551103,230.35031353374512,229.89630997379436,229.1314593397957,1.3921705741555892
3,228.9125387125211,227.35433727118917,224.7249908578239,4.822214395797529,228.91253871251934,227.3543372711884,224.7249908578262,4.822214395798953
4,228.5392734506651,226.6944039031849,223.58076370486128,5.712903609006359,228.539273450663,226.694403903184,223.580763704864,5.71290360900814
5,228.4094272470654,226.399399025687,223.09818625333807,6.033214376327478,228.40942724706306,226.39939902568608,223.09818625334108,6.0332143763295045
6,228.26661269091264,225.9451089363792,222.40413135047947,6.487054704207894,228.2666126909099,225.9451089363786,222.40413135048246,6.4870547042103395
7,228.14742801465877,225.64966546807747,222.12441266682217,6.5297843590457765,228.1474280146559,225.64966546807722,222.12441266682504,6.529784359048411
8,227.99302009634619,225.32601859496285,221.7769022453002,6.609976486918167,227.9930200963431,225.32601859496276,221.77690224530292,6.609976486921052
9,230.92834861542252,230.92489834681913,230.9246759132572,0.005065257371890652,230.92834861542244,230.92489834681905,230.9246759132572,0.005065257372025035
10,230.71209562448,230.6472800895548,230.64349918346167,0.1440802538616415,230.712095624479,230.64728008955427,230.6434991834618,0.1440802538625218
11,230.64806907326295,230.53920537939905,230.5272225242457,0.2377607688619556,230.64806907326204,230.53920537939828,230.52722252424584,0.23776076886328706
12,230.5446509926502,230.36462381791458,230.33940265047528,0.3905807409925178,230.54465099264962,230.36462381791355,230.339402650475,0.3905807409942699
13,230.92949679153634,230.90703880355397,230.9100307321967,0.014626869086656499,230.92949630896592,230.90703951174748,230.9100305018972,0.01462793182730017
