node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.8688858432774,230.92965622990533,230.90213260504663,0.05415780869812643,230.86888584257034,230.9296562311571,230.9021326053273,0.054157805697679036
2,229.9415512590308,230.78570944691074,230.41867710141167,1.1350036524384657,229.94155124876497,230.78570946487284,230.41867710528865,1.1350036034276494
3,223.4861569280101,229.77909707288254,227.03466526082894,8.701446757757534,223.4861568515472,229.77909720819505,227.0346652896737,8.701446386713966
4,218.2857719001373,228.96185406578817,224.28306613416078,14.854380968352253,218.2857717708479,228.96185429701956,224.28306618303492,14.854380335435803
5,217.09767123779426,228.7742778790122,223.65097264372775,16.267892903295216,217.0976710965077,228.77427813234155,223.6509726971676,16.267892210218886
6,210.4374191349243,227.7162187163942,220.0817251167527,24.25007800227513,210.43741892695343,227.71621909495354,220.0817251957166,24.250076969472175
7,207.4943930416655,227.95213256242909,219.68169913961353,28.665710374202376,207.49439278338136,227.95213301828284,219.68169925209472,28.66570908733337
8,202.06751597866017,228.39169936798402,218.93674859104144,36.92424103455146,202.06751562861496,228.39169996756038,218.93674876618599,36.92423927368063
9,202.0675159786601,228.39169936798396,218.93674859104152,36.92424103455144,202.06751562861504,228.3916999675602,218.936748766186,36.92423927368079
10,230.92808280906866,230.9362454418282,230.92543434414858,0.009082733977851129,230.92808280906866,230.9362454418281,230.9254343441486,0.00908273397789953
11,230.75793816648795,230.88268418561128,230.72134300013718,0.2005523292222246,230.7579381664881,230.88268418561125,230.7213430001371,0.20055232922208704
12,229.6648290715531,230.5385102291408,229.41068961680384,1.4316486332968568,229.66482907155375,230.53851022914128,229.41068961680304,1.4316486332957583
13,229.33712671920472,230.43530823774648,229.01795724165387,1.8009778988406773,229.33712671920537,230.43530823774717,229.01795724165282,1.80097789883932
14,229.33712671920466,230.43530823774594,229.0179572416549,1.8009778988413552,229.3371267192052,230.4353082377469,229.01795724165333,1.80097789883975
15,229.33712671920466,230.4353082377458,229.0179572416552,1.8009778988415366,229.3371267192052,230.43530823774682,229.01795724165353,1.8009778988400218
