ID,PCR,Fase
SAG0125360055,15197501,(Mono)
SAG0145421357,8899701,T
SAG0145426388,8899701,S
SAG0145431867,15120401,S
SAG0145431867,15120401,(Mono)
SAG0145432005,8840101,T
SAG0145450935,4287301,R
SAG0145450935,4287301,(Mono)
SAG0155288663,4287501,S
SOG0020032829,15120901,T
SOG0020032829,15120901,(Mono)
SOG0020035831,15121701,R
SOG0020035831,15121701,(Mono)
SOG0020035832,15121701,T
SOG0020035832,15121701,(Mono)
SOG0020035833,15121701,S
SOG0020035833,15121701,(Mono)
SOG0020035834,15121601,S
SOG0020035834,15121601,(Mono)
SOG0020035835,15121601,T
SOG0020035835,15121601,(Mono)
SOG0020035836,15121701,S
SOG0020035836,15121701,(Mono)
SOG0020035837,15121701,T
SOG0020035837,15121701,(Mono)
SOG0020035838,15121701,T
SOG0020035838,15121701,S
SOG0020035840,15121701,R
SOG0020035840,15121701,(Mono)
ZIV0034671751,15120101,T
ZIV0034671751,15120101,(Mono)
ZIV0034672136,15149801,R
ZIV0034672136,15149801,(Mono)
ZIV0034678849,9083302,S
ZIV0034678849,9083302,(Mono)
ZIV0034789728,15150001,S
ZIV0034789728,15150001,(Mono)
ZIV0034789729,15150001,T
ZIV0034789729,15150001,(Mono)
ZIV0034789730,15150001,R
ZIV0034789730,15150001,(Mono)
ZIV0034789734,15150001,T
ZIV0034789734,15150001,(Mono)
ZIV0034789735,15150001,R
ZIV0034789735,15150001,(Mono)
ZIV0034795238,15116201,T
ZIV0034795238,15116201,(Mono)
ZIV0034795239,15116201,T
ZIV0034795239,15116201,(Mono)
ZIV0034795240,15116201,(Mono)
ZIV0034795240,15116201,(Mono)
ZIV0034795241,15116201,T
ZIV0034795241,15116201,(Mono)
ZIV0034795242,15116201,R
ZIV0034795242,15116201,(Mono)
ZIV0034795243,15116201,R
ZIV0034795243,15116201,(Mono)
ZIV0034795244,15116201,R
ZIV0034795244,15116201,(Mono)
ZIV0034795245,15116201,S
ZIV0034795245,15116201,(Mono)
ZIV0034795246,15116201,S
ZIV0034795246,15116201,(Mono)
ZIV0034795247,15116201,R
ZIV0034795247,15116201,(Mono)
ZIV0034795258,15116001,S
ZIV0034795258,15116001,(Mono)
ZIV0034795259,15116001,R
ZIV0034795259,15116001,(Mono)
ZIV0034795260,15116001,S
ZIV0034795260,15116001,(Mono)
ZIV0034795261,15116001,R
ZIV0034795261,15116001,(Mono)
ZIV0034795262,15116001,S
ZIV0034795262,15116001,(Mono)
ZIV0034795263,15116001,R
ZIV0034795263,15116001,(Mono)
ZIV0034795264,15116001,R
ZIV0034795264,15116001,(Mono)
ZIV0034795265,15116001,R
ZIV0034795265,15116001,(Mono)
ZIV0034795267,15116001,S
ZIV0034795267,15116001,(Mono)
ZIV0034795328,15138601,S
ZIV0034795328,15138601,(Mono)
ZIV0034795329,15119901,T
ZIV0034795329,15119901,(Mono)
ZIV0034795330,15138801,S
ZIV0034795330,15138801,(Mono)
ZIV0034795400,15116401,R
ZIV0034795401,15116401,T
ZIV0034795404,15116401,S
ZIV0034795405,15116401,T
ZIV0034795406,15116401,T
ZIV0034795407,15116401,S
ZIV0034795458,15116201,S
ZIV0034795458,15116201,(Mono)
ZIV0034795459,15116201,R
ZIV0034795459,15116201,(Mono)
ZIV0034795460,15116401,R
ZIV0034795461,15116401,S
ZIV0034795462,15116401,T
ZIV0034795463,15116201,T
ZIV0034795463,15116201,(Mono)
ZIV0034795464,15116201,T
ZIV0034795464,15116201,(Mono)
ZIV0034795466,15116401,T
ZIV0034795467,15116401,S
ZIV0034795539,15116701,R
ZIV0034795539,15116701,(Mono)
ZIV0034795540,15116501,S
ZIV0034795540,15116501,(Mono)
ZIV0034795619,15116001,T
ZIV0034795619,15116001,(Mono)
ZIV0034795622,15116001,T
ZIV0034795622,15116001,(Mono)
ZIV0034795627,15116001,S
ZIV0034795627,15116001,(Mono)
ZIV0034795827,15120801,R
ZIV0034795827,15120801,(Mono)
ZIV0034795873,15120801,T
ZIV0034795873,15120801,(Mono)
ZIV0034804221,15121701,T
ZIV0034804221,15121701,(Mono)
ZIV0034804224,15121701,(Mono)
ZIV0034804224,15121701,(Mono)
ZIV0034804227,15121701,R
ZIV0034804227,15121701,(Mono)
ZIV0034804259,15121601,R
ZIV0034804259,15121601,(Mono)
ZIV0034804278,15120401,S
ZIV0034804278,15120401,(Mono)
ZIV0034804280,500006402,R
ZIV0034804280,500006402,(Mono)
ZIV0034804281,15119901,S
ZIV0034804281,15119901,(Mono)
ZIV0034804283,15120401,R
ZIV0034804283,15120401,(Mono)
ZIV0034804284,15120401,R
ZIV0034804284,15120401,(Mono)
ZIV0034804285,15120401,T
ZIV0034804285,15120401,(Mono)
ZIV0034804286,15120001,S
ZIV0034804286,15120001,(Mono)
ZIV0034804327,15120701,R
ZIV0034804327,15120701,(Mono)
ZIV0034804358,15120901,S
ZIV0034804358,15120901,(Mono)
ZIV0034804359,15120901,T
ZIV0034804359,15120901,(Mono)
ZIV0034804360,15120901,R
ZIV0034804360,15120901,(Mono)
ZIV0034804361,15120901,S
ZIV0034804361,15120901,(Mono)
ZIV0034804364,15120901,R
ZIV0034804364,15120901,(Mono)
ZIV0034804365,15120901,T
ZIV0034804365,15120901,(Mono)
ZIV0034804408,15121601,R
ZIV0034804408,15121601,(Mono)
ZIV0034804409,15121601,R
ZIV0034804409,15121601,(Mono)
ZIV0034804410,15121601,R
ZIV0034804410,15121601,(Mono)
ZIV0034804413,15121601,T
ZIV0034804413,15121601,(Mono)
ZIV0034804415,15121601,S
ZIV0034804415,15121601,(Mono)
ZIV0034804417,15121601,T
ZIV0034804417,15121601,(Mono)
ZIV0034804482,15120601,R
ZIV0034804482,15120601,(Mono)
ZIV0034804483,15121701,T
ZIV0034804483,15121701,(Mono)
ZIV0034804485,15120201,S
ZIV0034804485,15120201,(Mono)
ZIV0034804486,15120301,S
ZIV0034804486,15120301,(Mono)
ZIV0034804487,15120601,S
ZIV0034804487,15120601,(Mono)
ZIV0034804528,15136701,T
ZIV0034804528,15136701,(Mono)
ZIV0034804529,15136701,T
ZIV0034804529,15136701,(Mono)
ZIV0034804530,15136701,R
ZIV0034804530,15136701,(Mono)
ZIV0034804531,15136701,T
ZIV0034804531,15136701,(Mono)
ZIV0034804532,15136701,S
ZIV0034804532,15136701,(Mono)
ZIV0034804533,15136701,R
ZIV0034804533,15136701,(Mono)
ZIV0034804534,15136701,S
ZIV0034804534,15136701,(Mono)
ZIV0034804535,15136701,R
ZIV0034804535,15136701,(Mono)
ZIV0034804536,15136701,S
ZIV0034804536,15136701,(Mono)
ZIV0034804537,15136701,T
ZIV0034804537,15136701,(Mono)
ZIV0034804548,15120601,T
ZIV0034804548,15120601,(Mono)
ZIV0034804549,15120601,T
ZIV0034804549,15120601,(Mono)
ZIV0034804550,15120601,S
ZIV0034804550,15120601,(Mono)
ZIV0034804558,15120801,R
ZIV0034804558,15120801,(Mono)
ZIV0034804559,15120801,R
ZIV0034804559,15120801,(Mono)
ZIV0034804563,15120801,R
ZIV0034804563,15120801,(Mono)
ZIV0034804564,15120801,T
ZIV0034804564,15120801,(Mono)
ZIV0034804565,15120801,S
ZIV0034804565,15120801,(Mono)
ZIV0034804598,15136701,S
ZIV0034804598,15136701,(Mono)
ZIV0034804599,15136701,T
ZIV0034804599,15136701,(Mono)
ZIV0034804603,15136701,S
ZIV0034804603,15136701,(Mono)
ZIV0034804628,15120801,T
ZIV0034804628,15120801,(Mono)
ZIV0034804629,15120801,S
ZIV0034804629,15120801,(Mono)
ZIV0034804630,15120801,S
ZIV0034804630,15120801,(Mono)
ZIV0034804631,15120801,R
ZIV0034804631,15120801,(Mono)
ZIV0034804632,15120801,S
ZIV0034804632,15120801,(Mono)
ZIV0034804633,15120801,T
ZIV0034804633,15120801,(Mono)
ZIV0034804634,15120801,R
ZIV0034804634,15120801,(Mono)
ZIV0034804635,15120801,T
ZIV0034804635,15120801,(Mono)
ZIV0034804636,15120801,S
ZIV0034804636,15120801,(Mono)
ZIV0034804637,15120801,T
ZIV0034804637,15120801,(Mono)
ZIV0034804669,15120901,T
ZIV0034804669,15120901,(Mono)
ZIV0034804670,15120901,R
ZIV0034804670,15120901,(Mono)
ZIV0034804671,15120901,R
ZIV0034804671,15120901,(Mono)
ZIV0034804672,15120901,T
ZIV0034804672,15120901,(Mono)
ZIV0034804673,15120901,S
ZIV0034804673,15120901,(Mono)
ZIV0034804674,15120901,T
ZIV0034804674,15120901,(Mono)
ZIV0034804675,15120901,S
ZIV0034804675,15120901,(Mono)
ZIV0034804676,15120901,S
ZIV0034804676,15120901,(Mono)
ZIV0034804677,15120901,R
ZIV0034804677,15120901,(Mono)
ZIV0034810258,15138901,T
ZIV0034810258,15138901,(Mono)
ZIV0034810259,15138501,R
ZIV0034810259,15138501,(Mono)
ZIV0034810260,15138201,R
ZIV0034810260,15138201,(Mono)
ZIV0034810403,15138101,(Mono)
ZIV0034810403,15138101,(Mono)
ZIV0034810571,15138301,S
ZIV0034810571,15138301,(Mono)
ZIV0034810572,15138701,T
ZIV0034810572,15138701,(Mono)
ZIV0034810575,15139001,R
ZIV0034810575,15139001,(Mono)
ZIV0034810728,4281001,S
ZIV0034810728,4281001,(Mono)
ZIV0034810729,4281001,(Mono)
ZIV0034810729,4281001,(Mono)
ZIV0034810730,4281001,T
ZIV0034810730,4281001,(Mono)
ZIV0034810733,4281001,S
ZIV0034810733,4281001,(Mono)
ZIV0034810734,4281001,R
ZIV0034810734,4281001,(Mono)
ZIV0034810735,4281001,T
ZIV0034810735,4281001,(Mono)
ZIV0034810794,15149701,T
ZIV0034810828,15149601,(Mono)
ZIV0034810828,15149601,(Mono)
ZIV0034810829,15149601,T
ZIV0034810829,15149601,(Mono)
ZIV0034810830,15149601,S
ZIV0034810830,15149601,(Mono)
ZIV0034810831,15149601,R
ZIV0034810831,15149601,(Mono)
ZIV0034810833,15149601,T
ZIV0034810833,15149601,(Mono)
ZIV0034810834,15149601,S
ZIV0034810834,15149601,(Mono)
ZIV0034810835,15149601,R
ZIV0034810835,15149601,(Mono)
ZIV0034810836,15149601,R
ZIV0034810836,15149601,(Mono)
ZIV0034810837,15149601,S
ZIV0034810837,15149601,(Mono)
ZIV0034810948,8845001,R
ZIV0034810948,8845001,(Mono)
ZIV0034810950,4280901,R
ZIV0034810950,4280901,(Mono)
ZIV0034810951,4280901,T
ZIV0034810951,4280901,(Mono)
ZIV0034810952,15149701,R
ZIV0034810953,8845001,S
ZIV0034810953,8845001,(Mono)
ZIV0034810954,8845001,R
ZIV0034810954,8845001,(Mono)
ZIV0034810955,4280901,S
ZIV0034810955,4280901,(Mono)
ZIV0034810956,4280901,S
ZIV0034810956,4280901,(Mono)
ZIV0034810957,4280901,(Mono)
ZIV0034810957,4280901,(Mono)
ZIV0034810958,15149501,T
ZIV0034810959,15149501,R
ZIV0034810961,15149701,T
ZIV0034810962,15149701,S
ZIV0034810964,15149501,T
ZIV0034810965,15149701,R
ZIV0034810966,15149701,T
ZIV0034810967,15149701,R
ZIV0034810998,15149601,R
ZIV0034810998,15149601,(Mono)
ZIV0034810999,15149601,S
ZIV0034810999,15149601,(Mono)
ZIV0034811000,15149701,S
ZIV0034811001,15149701,T
ZIV0034811002,15149701,S
ZIV0034811004,15149601,T
ZIV0034811004,15149601,(Mono)
ZIV0034811005,15149701,S
ZIV0034811006,15149701,R
ZIV0034811007,15149701,S
ZIV0034811038,15149501,S
ZIV0034811039,15149501,T
ZIV0034811040,15149501,R
ZIV0034811042,15149501,R
ZIV0034811043,15149501,T
ZIV0034811045,15149501,T
ZIV0034811046,15149501,S
ZIV0034811047,15149501,T
ZIV0034811050,15149801,R
ZIV0034811050,15149801,(Mono)
ZIV0034811051,15149801,S
ZIV0034811051,15149801,(Mono)
ZIV0034811052,15149801,S
ZIV0034811052,15149801,(Mono)
ZIV0034811053,15149801,T
ZIV0034811053,15149801,(Mono)
ZIV0034811054,15149801,S
ZIV0034811054,15149801,(Mono)
ZIV0034811055,15149801,R
ZIV0034811055,15149801,(Mono)
ZIV0034811056,15149801,T
ZIV0034811056,15149801,(Mono)
ZIV0034811057,15149801,T
ZIV0034811057,15149801,(Mono)
ZIV0034811069,8845001,T
ZIV0034811069,8845001,(Mono)
ZIV0034811070,8845001,T
ZIV0034811070,8845001,(Mono)
ZIV0034811071,15149801,R
ZIV0034811071,15149801,(Mono)
ZIV0034811072,15149801,S
ZIV0034811072,15149801,(Mono)
ZIV0034811073,8845001,S
ZIV0034811073,8845001,(Mono)
ZIV0034811074,8845001,T
ZIV0034811074,8845001,(Mono)
ZIV0034811076,8845001,T
ZIV0034811076,8845001,(Mono)
ZIV0034811077,15149801,S
ZIV0034811077,15149801,(Mono)
ZIV0034811079,15149501,S
ZIV0034811080,15149501,T
ZIV0034811081,15149501,R
ZIV0034811082,15149501,R
ZIV0034811083,15149501,(Mono)
ZIV0034811084,15149501,S
ZIV0034811085,15149501,T
ZIV0034811086,15149501,S
ZIV0034811087,15149501,T
ZIV0034811108,4280901,T
ZIV0034811108,4280901,(Mono)
ZIV0034811109,4280901,S
ZIV0034811109,4280901,(Mono)
ZIV0034811110,4280901,S
ZIV0034811110,4280901,(Mono)
ZIV0034811111,4280901,R
ZIV0034811111,4280901,(Mono)
ZIV0034811112,4280901,T
ZIV0034811112,4280901,(Mono)
ZIV0034811113,4280901,R
ZIV0034811113,4280901,(Mono)
ZIV0034811114,4280901,R
ZIV0034811114,4280901,(Mono)
ZIV0034811115,4280901,T
ZIV0034811115,4280901,(Mono)
ZIV0034811116,4280901,R
ZIV0034811116,4280901,(Mono)
ZIV0034811117,4280901,T
ZIV0034811117,4280901,(Mono)
ZIV0034811180,15149901,S
ZIV0034811183,15136701,T
ZIV0034811183,15136701,(Mono)
ZIV0034813898,4281001,R
ZIV0034813898,4281001,(Mono)
ZIV0034813899,15150001,S
ZIV0034813899,15150001,(Mono)
ZIV0034813900,4281001,T
ZIV0034813900,4281001,(Mono)
ZIV0034813901,4281001,(Mono)
ZIV0034813901,4281001,(Mono)
ZIV0034813902,4281001,R
ZIV0034813902,4281001,(Mono)
ZIV0034813906,4281001,S
ZIV0034813906,4281001,(Mono)
ZIV0034813907,4281001,(Mono)
ZIV0034813907,4281001,(Mono)
ZIV0034813928,15149501,S
ZIV0034813929,15149501,T
ZIV0034813930,15149501,R
ZIV0034813931,15149501,T
ZIV0034813932,15149501,R
ZIV0034813934,15149501,R
ZIV0034813935,15149501,S
ZIV0034813936,15149501,T
ZIV0034813937,15149501,S
ZIV0034844939,15121601,S
ZIV0034844939,15121601,(Mono)
ZIV0034844940,15120801,S
ZIV0034844940,15120801,(Mono)
ZIV0034854915,15197301,R
ZIV0034861885,15176401,T
ZIV0034861885,15176401,(Mono)
ZIV0034862033,15149501,S
ZIV0034862083,8845001,S
ZIV0034862083,8845001,(Mono)
ZIV0034862149,9083302,R
ZIV0034862149,9083302,(Mono)
ZIV0034862150,9083302,R
ZIV0034862150,9083302,(Mono)
ZIV0034862152,9083302,S
ZIV0034862152,9083302,(Mono)
ZIV0034862153,9083302,T
ZIV0034862153,9083302,(Mono)
ZIV0034862154,9083302,R
ZIV0034862154,9083302,(Mono)
ZIV0034862155,9083302,T
ZIV0034862155,9083302,(Mono)
ZIV0034862156,9083302,R
ZIV0034862156,9083302,(Mono)
ZIV0034862158,9083302,S
ZIV0034862158,9083302,(Mono)
ZIV0034863117,15176301,S
ZIV0034863117,15176301,(Mono)
ZIV0034866550,31233901,R
ZIV0034866558,31233901,S
ZIV0034866569,15176301,(Mono)
ZIV0034866569,15176301,(Mono)
ZIV0034866575,15176301,(Mono)
ZIV0034866575,15176301,(Mono)
ZIV0034866579,31234001,T
ZIV0034866581,31234001,(Mono)
ZIV0034866582,31234001,R
ZIV0034866583,31234001,T
ZIV0034866584,31234001,R
ZIV0034866585,31234001,S
ZIV0034866586,31234001,T
ZIV0034866587,31234001,T
ZIV0034866588,31234001,S
ZIV0034866639,31234001,T
ZIV0034866642,31233901,S
ZIV0034866643,31233901,T
ZIV0034866644,31233901,S
ZIV0034866645,31233901,R
ZIV0034866646,31233901,R
ZIV0034866647,31233901,T
ZIV0034866648,31234001,R
ZIV0034866909,15176401,S
ZIV0034866909,15176401,(Mono)
ZIV0034866910,15176401,S
ZIV0034866910,15176401,(Mono)
ZIV0034866911,15176401,(Mono)
ZIV0034866911,15176401,(Mono)
ZIV0034866912,15176401,R
ZIV0034866912,15176401,(Mono)
ZIV0034866913,15176401,S
ZIV0034866913,15176401,(Mono)
ZIV0034866914,15176401,T
ZIV0034866914,15176401,(Mono)
ZIV0034866915,15176401,T
ZIV0034866915,15176401,(Mono)
ZIV0034866916,15176401,R
ZIV0034866916,15176401,(Mono)
ZIV0034866917,15176401,S
ZIV0034866917,15176401,(Mono)
ZIV0034866918,15176401,(Mono)
ZIV0034866918,15176401,(Mono)
ZIV0034866979,15176301,R
ZIV0034866979,15176301,(Mono)
ZIV0034866980,15176301,T
ZIV0034866980,15176301,(Mono)
ZIV0034866981,15176301,S
ZIV0034866981,15176301,(Mono)
ZIV0034866982,15176301,T
ZIV0034866982,15176301,(Mono)
ZIV0034866983,15176301,R
ZIV0034866983,15176301,(Mono)
ZIV0034866984,15176301,T
ZIV0034866984,15176301,(Mono)
ZIV0034866985,15176301,S
ZIV0034866985,15176301,(Mono)
ZIV0034866986,15176301,R
ZIV0034866986,15176301,(Mono)
ZIV0034866987,15176301,T
ZIV0034866987,15176301,(Mono)
ZIV0034866988,15176301,(Mono)
ZIV0034866988,15176301,(Mono)
ZIV0034867119,31234001,R
ZIV0034867120,31234001,S
ZIV0034867121,31234001,R
ZIV0034867122,31234001,T
ZIV0034867123,31234001,T
ZIV0034867124,31234001,(Mono)
ZIV0034867125,31234001,(Mono)
ZIV0034867126,31234001,T
ZIV0034867127,31234001,T
ZIV0034867128,31234001,T
ZIV0034867174,9083302,T
ZIV0034867174,9083302,(Mono)
ZIV0034921171,4280901,R
ZIV0034921171,4280901,(Mono)
ZIV0034921686,15121601,(Mono)
ZIV0034921686,15121601,(Mono)
ZIV0034929805,4287301,S
ZIV0034929805,4287301,(Mono)
ZIV0034936054,15120901,R
ZIV0034936054,15120901,(Mono)
ZIV0036287477,15121701,RST
ZIV0036287477,15121701,(Mono)
ZIV0036287481,15136701,RST
ZIV0036287481,15136701,(Mono)
ZIV0036287482,15136701,RST
ZIV0036287482,15136701,(Mono)
ZIV0036287493,15120801,RST
ZIV0036287493,15120801,(Mono)
ZIV0036287494,15120801,RST
ZIV0036287494,15120801,(Mono)
ZIV0036287495,15120901,RST
ZIV0036287495,15120901,(Mono)
ZIV0036287536,15120901,RST
ZIV0036287536,15120901,(Mono)
ZIV0036288003,15116401,RST
ZIV0036288004,15116401,RST
ZIV0036288008,15116001,RST
ZIV0036288008,15116001,(Mono)
ZIV0036288040,15116001,RST
ZIV0036288040,15116001,(Mono)
ZIV0036289784,15149701,RST
ZIV0036289785,15149701,RST
ZIV0036289786,15149801,RST
ZIV0036289786,15149801,(Mono)
ZIV0036289787,15149801,RST
ZIV0036289787,15149801,(Mono)
ZIV0036289826,15149601,RST
ZIV0036289826,15149601,(Mono)
ZIV0036289827,4281001,RST
ZIV0036289827,4281001,(Mono)
ZIV0036289832,15149501,RST
ZIV0036289854,8845001,RST
ZIV0036289854,8845001,(Mono)
ZIV0036289855,15150001,RST
ZIV0036289855,15150001,(Mono)
ZIV0036289861,15150001,RST
ZIV0036289861,15150001,(Mono)
ZIV0036292118,15197201,RST
ZIV0036292118,15197201,(Mono)
ZIV0036292119,8840101,RST
ZIV0036292120,4287501,RST
ZIV0036292136,15197401,RST
ZIV0036292137,15197401,RST
ZIV0036292138,15197501,RST
ZIV0036292138,15197501,(Mono)
ZIV0036292140,15197401,RST
ZIV0036294404,31234001,RST
ZIV0036294405,31233901,RST
ZIV0036294407,31234001,RST
ZIV0036294408,31234001,RST
ZIV0036294545,15197501,RST
ZIV0036294545,15197501,(Mono)
ZIV0036295056,9083302,RST
ZIV0036295056,9083302,(Mono)
ZIV0036295057,15176301,RST
ZIV0036295057,15176301,(Mono)
ZIV0036295923,8899701,RST
ZIV0036295928,15197601,RST
ZIV0036295928,15197601,(Mono)
ZIV0036295930,15197701,RST
ZIV0036297180,15197501,RST
ZIV0036297180,15197501,(Mono)
ZIV0036299090,15149601,RST
ZIV0036299090,15149601,(Mono)
ZIV0036309612,8845001,RST
ZIV0036309612,8845001,(Mono)
ZIV0036309614,4280901,RST
ZIV0036309614,4280901,(Mono)
ZIV0036309615,15149501,RST
ZIV0036311732,15121601,RST
ZIV0036311732,15121601,(Mono)
ZIV0036312822,15176401,RST
ZIV0036312822,15176401,(Mono)
ZIV0036313085,15149601,RST
ZIV0036313085,15149601,(Mono)
ZIV0036383940,15149501,R
ZIV0036384182,15176401,T
ZIV0036384182,15176401,(Mono)
ZIV0036384312,15116401,R
ZIV0036384318,15116401,R
ZIV0036384381,4281001,S
ZIV0036384381,4281001,(Mono)
ZIV0036384382,100676214,R
ZIV0036384382,100676214,(Mono)
ZIV0036402548,4287501,R
ZIV0040303493,15149801,T
ZIV0040303493,15149801,(Mono)
ZIV0040342333,15149601,R
ZIV0040342333,15149601,(Mono)
ZIV0040359376,15121601,S
ZIV0040359376,15121601,(Mono)
ZIV0040430792,15138401,T
ZIV0040430792,15138401,(Mono)
ZIV0040430794,15149801,T
ZIV0040430794,15149801,(Mono)
ZIV0040637076,15197401,RST
ZIV0040637079,15116201,RST
ZIV0040637079,15116201,(Mono)
ZIV0040637080,15149501,RST
ZIV0040637088,8845001,RST
ZIV0040637088,8845001,(Mono)
ZIV0040637161,15116001,RST
ZIV0040637161,15116001,(Mono)
ZIV0040637209,15149601,RST
ZIV0040637209,15149601,(Mono)
ZIV0040637212,15197601,RST
ZIV0040637212,15197601,(Mono)
ZIV0040637213,15197501,RST
ZIV0040637213,15197501,(Mono)
ZIV0040637214,15197601,RST
ZIV0040637214,15197601,(Mono)
ZIV0041884533,4287301,T
ZIV0041884533,4287301,(Mono)
ZIV0044820073,15197501,T
ZIV0044820073,15197501,(Mono)
ZIV0044820074,15197501,R
ZIV0044820074,15197501,(Mono)
ZIV0044831808,15197401,S
ZIV0044842305,15197501,T
ZIV0044842305,15197501,(Mono)
ZIV0044842308,4287501,R
ZIV0044842310,15197501,R
ZIV0044842310,15197501,(Mono)
ZIV0044842394,4287501,S
ZIV0045436508,8899701,RST
ZIV0045440122,15149601,RST
ZIV0045440122,15149601,(Mono)
ZIV0046889450,8845001,R
ZIV0046889450,8845001,(Mono)
ZIV0046916790,9083302,S
ZIV0046916823,4287301,(Mono)
ZIV0046916823,4287301,(Mono)
ZIV0046916824,4287301,R
ZIV0046916824,4287301,(Mono)
ZIV0046916825,4287301,R
ZIV0046916825,4287301,(Mono)
ZIV0046916828,4287301,T
ZIV0046916828,4287301,(Mono)
ZIV0046916829,4287301,(Mono)
ZIV0046916829,4287301,(Mono)
ZIV0046916830,4287301,(Mono)
ZIV0046916830,4287301,(Mono)
ZIV0046916903,31234001,S
ZIV0046916908,15121601,S
ZIV0046916910,15121701,R
ZIV0046916912,8883901,R
ZIV0046916912,8883901,(Mono)
ZIV0046916977,15197601,R
ZIV0046916980,15197601,T
ZIV0046916981,15197601,T
ZIV0046916982,15197601,S
ZIV0046917011,4281001,(Mono)
ZIV0046917133,15194201,T
ZIV0046917133,15194201,(Mono)
ZIV0046917214,15176401,T
ZIV0046917249,15194801,R
ZIV0046917249,15194801,(Mono)
ZIV0046918283,8840101,R
ZIV0046918284,8840101,S
ZIV0046918285,8840101,T
ZIV0046918286,8840101,T
ZIV0046918287,8840101,S
ZIV0046918288,8840101,S
ZIV0046918289,8840101,T
ZIV0046918290,8840101,R
ZIV0046918291,8840101,S
ZIV0046918292,8840101,R
ZIV0046918643,15120801,T
ZIV0046918644,15121701,R
ZIV0046918673,15197201,R
ZIV0046918674,15197201,S
ZIV0046918675,4287501,T
ZIV0046918676,4287501,R
ZIV0046918677,4287501,T
ZIV0046918678,15197201,T
ZIV0046918679,15197201,R
ZIV0046918680,4287501,T
ZIV0046918681,4287501,T
ZIV0046918682,4287501,R
ZIV0046918713,15197301,T
ZIV0046918714,15197701,S
ZIV0046918715,15197501,R
ZIV0046918716,15197301,S
ZIV0046918717,15197301,S
ZIV0046918718,15197701,T
ZIV0046918719,15197701,T
ZIV0046918720,15197701,R
ZIV0046918721,15197701,T
ZIV0046918722,15197701,T
ZIV0046921873,15197301,T
ZIV0046921874,15197301,R
ZIV0046921875,15197301,R
ZIV0046921876,15197301,R
ZIV0046921877,15197401,S
ZIV0046921878,15197301,R
ZIV0046921879,15197301,T
ZIV0046921880,15197301,R
ZIV0046921881,15197301,T
ZIV0046921882,15197301,T
ZIV0046921904,8840101,R
ZIV0046921905,8899701,R
ZIV0046921906,8899701,T
ZIV0046921907,8899701,T
ZIV0046921909,8899701,T
ZIV0046921910,8899701,T
ZIV0046921911,8899701,S
ZIV0046921912,8899701,S
ZIV0046922003,15197401,T
ZIV0046922004,15197401,R
ZIV0046922005,15197401,R
ZIV0046922006,15197401,R
ZIV0046922007,15197401,T
ZIV0046922008,15197401,S
ZIV0046922009,15197401,T
ZIV0046922010,15197401,T
ZIV0046922011,15197401,R
ZIV0046922012,15197401,S
ZIV0046922080,4287501,S
ZIV0046922181,31234001,R
ZIV0046922223,15197501,S
ZIV0046922224,15197501,T
ZIV0046922225,15197501,T
ZIV0046922226,15197501,R
ZIV0046922227,15197501,S
ZIV0046922228,15197501,S
ZIV0046922229,15197501,S
