node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
78,231.25152123778992,227.92346638222645,224.15643124441235,3.8098373203074956,231.25152123778517,227.92346638225388,224.15643124438543,3.8098373202922757
79,231.3407270877278,228.4166515477305,223.28566265648385,4.635757751400111,231.34072708772513,228.41665154775734,223.28566265645662,4.63575775138495
80,231.4604733540549,228.72871985878157,222.17199880941476,5.460189126049214,231.4604733540518,228.72871985880934,222.17199880938702,5.460189126034892
81,230.89725731817217,230.923793365906,230.8071160723955,0.22580950652676574,230.89725731817475,230.92379336590307,230.80711607239604,0.22580950652603565
82,229.96616652219416,230.37927076623555,228.9958658501899,1.1901340321910918,229.96616652217963,230.37927076622577,228.9958658502136,1.190134032208282
83,231.06395240452417,226.17692570470703,226.19094678860492,1.363348893542134,231.0639524045199,226.17692570473602,226.19094678857707,1.3633488935282232
84,231.25152123778992,228.2001910365224,223.67926731976226,4.262670219442055,231.25152123778514,228.20019103654982,223.67926731973526,4.262670219428119
85,231.25152123778994,227.92346638222645,224.15643124441235,3.8098373203074956,231.25152123778517,227.92346638225388,224.15643124438543,3.8098373202923117
86,231.30131875000328,227.78598682399056,224.1030019545288,3.721173703487113,231.30131874999753,227.7859868240186,224.10300195450162,3.7211737034720946
87,231.75992881142977,230.09463372555922,218.20796172310688,8.729850675673205,231.75992881142568,230.0946337255878,218.2079617230794,8.729850675662094
88,231.47189431858052,228.72117627428094,222.16803569939123,5.456091460497503,231.4718943185776,228.7211762743087,222.16803569936337,5.456091460483094
89,230.89725731817214,230.92547339160356,230.80769967203832,0.2284542124010081,230.89725731817472,230.92547339160066,230.80769967203886,0.22845421240030056
90,229.92958617526142,230.38063597044888,228.9671912972775,1.1996783221271725,229.92958617524695,230.3806359704387,228.9671912973014,1.1996783221439558
