ID,PCR,Fase
ZIV0034863119,37189701,S
ZIV0034863121,37189701,S
ZIV0034863122,37189701,S
ZIV0034863123,37189701,T
ZIV0034863127,37189701,T
ZIV0034863128,37189701,T
ZIV0034863452,37189701,R
ZIV0034863453,37189701,R
ZIV0034863454,37189701,R
ZIV0034904059,100095337,T
ZIV0034938108,15149101,R
ZIV0036291047,100095358,RST
ZIV0036291047,100095358,(Mono)
ZIV0036291052,100095358,RST
ZIV0036291052,100095358,(Mono)
ZIV0036291224,31141601,RST
ZIV0036291225,30913501,RST
ZIV0036291226,30913501,RST
ZIV0036291227,31142501,RST
ZIV0036291228,31142401,RST
ZIV0036291229,100095317,RST
ZIV0036291232,100095337,RST
ZIV0036292160,15149001,RST
ZIV0036292160,15149001,(Mono)
ZIV0036292161,15149101,RST
ZIV0036292161,15149101,(Mono)
ZIV0036292162,15149101,RST
ZIV0036292162,15149101,(Mono)
ZIV0036292164,37879371,RST
ZIV0036292164,37879371,(Mono)
ZIV0036292165,37879371,RST
ZIV0036292165,37879371,(Mono)
ZIV0036292166,15149101,RST
ZIV0036292166,15149101,(Tri)
ZIV0036294369,37189701,RST
ZIV0036297233,100847767,RST
ZIV0036298649,15187301,RST
ZIV0036298649,15187301,(Mono)
ZIV0036298650,15187301,RST
ZIV0036298650,15187301,(Mono)
ZIV0036301252,37189701,RST
ZIV0036384017,30913501,S
ZIV0036384451,15187301,T
ZIV0036384451,15187301,(Mono)
ZIV0040430624,15187301,S
ZIV0040430624,15187301,(Mono)
ZIV0040430626,15187701,R
ZIV0040637135,37879371,RST
ZIV0040637135,37879371,(Mono)
ZIV0040637234,31142501,RST
ZIV0040637237,31142501,RST
ZIV0040637425,15149001,RST
ZIV0040637425,15149001,(Mono)
ZIV0046889451,100095337,R
ZIV0046916905,15187301,T
ZIV0046916907,15187301,R
ZIV0046917140,100095317,S
ZIV0046917141,31142501,S
ZIV0046917241,15149001,T
ZIV0046921797,15187701,S
ZIV0046921801,15187701,T
ZIV0046921802,15187701,S
ZIV0046921963,15187301,S
ZIV0046921964,15187301,T
ZIV0046921965,15187301,S
ZIV0046921966,15187301,T
ZIV0046921967,15187301,R
ZIV0046921968,15187301,S
ZIV0046921969,15187301,R
ZIV0046921970,15187301,R
ZIV0046921971,15187301,T
ZIV0046921972,15187301,S
ZIV0046923373,15149101,T
ZIV0046923373,15149101,(Mono)
ZIV0046923374,15149101,R
ZIV0046923374,15149101,(Mono)
ZIV0046923375,15149101,T
ZIV0046923375,15149101,(Mono)
ZIV0046923376,15149101,T
ZIV0046923376,15149101,(Mono)
ZIV0046923377,15149101,S
ZIV0046923377,15149101,(Mono)
ZIV0046923378,15149101,T
ZIV0046923378,15149101,(Mono)
ZIV0046923379,15149101,R
ZIV0046923379,15149101,(Mono)
ZIV0046923380,15149101,T
ZIV0046923380,15149101,(Mono)
ZIV0046923381,15149101,R
ZIV0046923381,15149101,(Mono)
ZIV0046923382,15149101,S
ZIV0046923382,15149101,(Mono)
ZIV0046923453,15149101,S
ZIV0046923453,15149101,(Mono)
ZIV0046923460,15149101,S
ZIV0046923460,15149101,(Mono)
ZIV0046923583,15149101,R
ZIV0046923583,15149101,(Mono)
ZIV0046923585,15149001,S
ZIV0046923585,15149001,(Mono)
ZIV0046923586,15149001,R
ZIV0046923586,15149001,(Mono)
ZIV0046923587,15149001,T
ZIV0046923588,15149001,S
ZIV0046923588,15149001,(Mono)
ZIV0046923589,15149001,T
ZIV0046923590,15149001,T
ZIV0046923591,15149001,R
ZIV0046923591,15149001,(Mono)
ZIV0046923592,15149001,S
ZIV0046923592,15149001,(Mono)
ZIV0046924568,100095337,T
ZIV0046924569,100095358,R
ZIV0046972301,37879371,R
