nodes,type
3862641,slack
1016612,transit
1016768,transit
2578469,transit
41683,transit
1016598,transit
1017052,transit
1016874,transit
3226372,transit
1016591,transit
1016898,transit
1016893,transit
3226367,transit
2524030,transit
1017066,transit
1016927,transit
1016857,transit
1016922,transit
1016937,transit
1016862,transit
0,load
4279301,load
100243274,load
100243227,load
100243221,load
100243255,load
