node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.94010767585027,230.94010767585036,230.94010767585036,5.5916714853370916e-14,230.94010767585036,230.94010767585024,230.94010767585036,1.236458601470261e-13
2,230.94010767585016,230.9401076758498,230.94010767585087,3.2899481451833543e-13,230.9401076758514,230.94010767585027,230.9401076758494,1.4432596706779684e-12
3,230.9401076758501,230.9401076758491,230.94010767585138,7.236957796715914e-13,230.9401076758525,230.94010767585016,230.94010767584865,2.6703888909506155e-12
4,230.90290428259237,230.91662944445375,230.92811742667175,0.025367382269646407,230.9029042825924,230.91662944445363,230.92811742667178,0.025367382269624938
5,229.538039269234,230.03629603474494,230.48611031205996,1.4398059062333621,229.53803926923501,230.03629603474366,230.4861103120607,1.439805906232275
6,228.28447411450549,229.22889697356572,230.08061132732666,2.739647691813987,228.28447411450688,229.22889697356433,230.08061132732794,2.739647691811672
7,227.98960713923043,229.03913907009076,229.98529339988175,3.0454929190479976,227.98960713923177,229.0391390700894,229.98529339988303,3.0454929190457185
8,227.97361626185815,229.06153616495337,229.9817533467835,3.0284463667834993,227.9736162618596,229.06153616495178,229.9817533467849,3.028446366781335
9,227.97361626185773,229.06153616495362,229.98175334678368,3.0284463667834216,227.97361626185938,229.0615361649517,229.98175334678518,3.028446366781425
10,230.94010767585027,230.94010767585038,230.9401076758503,6.047577925319229e-14,230.9401076758503,230.9401076758503,230.9401076758503,3.1429340613321946e-14
11,230.94010767585058,230.94010767585044,230.94010767585,3.775958740345712e-13,230.94010767585027,230.94010767585027,230.9401076758503,2.367158510216093e-13
12,230.94010767585107,230.94010767585036,230.94010767584962,8.325525400854588e-13,230.94010767585027,230.94010767585016,230.9401076758503,3.189552720687486e-13
13,230.94010767585024,230.94010767585038,230.94010767585033,8.341600747260097e-14,230.94010767585021,230.9401076758504,230.94010767585024,1.293334417627685e-13
14,230.94010767584987,230.94010767585058,230.94010767585024,4.3126849558369415e-13,230.94010767585036,230.94010767585016,230.94010767585053,2.6336667968011477e-13
15,230.93640389498464,230.9391828562513,230.93252269112438,0.006472393101608796,230.9364038949847,230.93918285625125,230.9325226911244,0.006472393101655186
16,230.5737592896642,230.85193955051008,230.2126058810872,0.9410467333955518,230.57375928966474,230.85193955050914,230.2126058810879,0.9410467333970466
17,230.57375928966403,230.85193955051002,230.21260588108734,0.9410467333955738,230.57375928966476,230.8519395505089,230.2126058810882,0.9410467333974825
18,230.57375928966403,230.85193955051,230.21260588108734,0.941046733395566,230.57375928966482,230.85193955050883,230.2126058810882,0.9410467333975739
19,230.8645496207764,230.78987676756822,230.89086817582276,0.07145864146930377,230.86454962072082,230.78987676728076,230.89086817625883,0.0714586405582386
20,228.18137479051208,225.3942913536441,229.08556424979258,4.032808003149498,228.18137478826452,225.394291342929,229.08556426623255,4.0328079623081825
21,225.5771762351936,220.17400750683467,227.33352036214765,7.884233583090824,225.57717623065935,220.1740074861426,227.33352039421194,7.884233503424712
22,222.1474103206841,204.9362085140414,223.91209601656763,23.638841926492685,222.14741030971572,204.93620846287874,223.91209609798855,23.63884171954346
