nodes,type
3861621,slack
2519216,transit
2519627,transit
2519640,transit
2612907,transit
2519431,transit
2612904,transit
2612901,transit
2612898,transit
2519460,transit
2580509,transit
2580484,transit
2519632,transit
2519436,transit
2519444,transit
2519452,transit
108029,transit
3387412,transit
0,load
39365971,load
4285501,load
100591477,load
36767401,load
15179001,load
15179002,load
15179101,load
15179102,load
