node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.86956899494302,230.89170270552484,230.91179634160912,0.02763673820391411,230.8695689948981,230.89170270549653,230.9117963416832,0.027636738117304493
2,229.456176053076,229.90974824311286,230.34335164712778,0.8665916078758787,229.45617605210953,229.90974824251288,230.343351648711,0.8665916059566383
3,228.62729137499414,229.33369369207645,230.0098774647233,1.358816242326527,228.6272913734849,229.33369369114195,230.00987746719187,1.358816239332305
4,228.10406119974428,228.92540702045065,229.81697198341735,1.5268322811061232,228.10406119813945,228.9254070194005,229.8169719860976,1.526832277963066
5,226.93761100115674,228.01384433651128,229.38607456809422,1.9513700603051758,226.93761099933437,228.0138443352042,229.38607457124843,1.9513700569144161
6,221.51461658562624,223.45612026112914,227.61196592435775,4.926902313630227,221.5146165828372,223.45612025820714,227.61196593014074,4.926902304980554
7,221.51461658562621,223.45612026112914,227.61196592435772,4.926902313630173,221.51461658283708,223.45612025820728,227.61196593014063,4.926902304980364
8,221.51461658562621,223.45612026112917,227.61196592435766,4.926902313630204,221.51461658283705,223.45612025820733,227.6119659301406,4.926902304980308
9,230.87934832874797,230.89064864835973,230.938514557587,0.05168805296536196,230.87934832874842,230.8906486483541,230.93851455759216,0.05168805296281713
10,229.16490285342084,229.49346637142185,230.89857932721827,0.9997422428269165,229.16490285342795,229.4934663713103,230.89857932732227,0.9997422427672376
11,227.22948275749937,227.91614001290154,230.8534984160129,2.07011472014588,227.2294827575137,227.91614001267044,230.85349841622846,2.0701147200216683
12,225.9379067902943,226.80752503999855,230.84524656768266,3.100554315461324,225.93790679032236,226.80752503971914,230.84524656792948,3.100554315419161
13,230.92561839806186,230.9277738161011,230.93192974742306,0.007095196720239866,230.92561839806203,230.92777381610128,230.93192974742274,0.007095196720485552
