node,vR_us,vS_us,vT_us,vN_us,vR_br,vS_br,vT_br,vN_br
0,230.94010767585033,230.9401076758503,230.9401076758503,0.0,230.94010767585033,230.9401076758503,230.9401076758503,0.0
1,230.83988297660875,230.9416479341324,238.9429823571261,10.123411635184736,230.84080612666023,230.95417335700137,238.93402169064058,10.114168412838985
2,231.07956471608898,230.18291771201464,259.4869097875318,54.70572472974297,231.0847265169177,230.2487422747409,259.4405512168392,54.64979826047978
3,231.07858191313463,229.65800654323252,277.6339754853569,92.05373106797491,231.0815298195989,229.76472523053988,277.5619513939145,91.95439674865219
4,230.89305850810058,230.90220429573205,230.87409029975382,0.020523250872527744,230.8930585081006,230.90220429573193,230.8740902997539,0.020523250872695555
5,230.3609257018921,230.48738124743736,230.0985038911566,0.4183352014286454,230.36092570189243,230.48738124743647,230.0985038911568,0.41833520142996616
6,229.23401391343185,229.75373114852653,228.3774493125324,1.4828672229903268,229.23401391343248,229.75373114852334,228.3774493125351,1.4828672229960516
7,229.07211780440971,229.5400450604083,228.16566569772067,1.674029922166846,229.07211780441006,229.54004506040536,228.16566569772368,1.6740299221727533
8,228.24639267915663,229.44392652638388,226.95735616425378,2.1990438972553625,228.2463926791588,229.44392652637745,226.95735616425836,2.1990438972645974
9,228.7585082955613,229.0674550404353,227.63499500812017,2.231889896013546,228.75850829556086,229.06745504043343,227.63499500812338,2.231889896019096
10,228.24639267915654,229.44392652638393,226.95735616425367,2.1990438972553314,228.2463926791587,229.44392652637754,226.9573561642583,2.199043897264787
11,227.78137604129367,229.27592002905863,226.63815829799992,2.035462964854584,227.78137604129697,229.27592002905135,226.63815829800342,2.035462964865069
12,228.24639267915663,229.44392652638385,226.95735616425375,2.199043897255359,228.24639267915876,229.44392652637754,226.9573561642583,2.1990438972645445
13,228.69276835307286,228.99756402333242,227.49090960480842,2.4082777779201168,228.692768353072,228.99756402333088,227.49090960481163,2.4082777779255538
14,227.61031757536853,229.21806114474646,226.52366697878216,2.020588757135728,227.61031757537242,229.21806114473895,226.5236669787845,2.0205887571461894
15,228.24639267915674,229.4439265263837,226.95735616425378,2.1990438972554216,228.2463926791589,229.44392652637742,226.95735616425833,2.1990438972645694
16,230.9401076758503,230.94010767585036,230.9401076758503,4.0469703605081955e-14,230.9401076758503,230.9401076758503,230.9401076758503,2.2958853629597192e-14
17,230.94010767585036,230.94010767585027,230.94010767585038,6.223436090867522e-14,230.94010767585036,230.94010767585021,230.9401076758503,1.011131188490377e-13
18,230.94010767585078,230.94010767584948,230.940107675851,7.485168921791896e-13,230.94010767585047,230.94010767585,230.9401076758501,1.42375132922878e-13
19,222.20462381267885,237.57696698942976,248.64985248365545,18.458778050833793,231.21782884891516,231.62231041343713,231.67818858022326,3.2612365646731876
20,133.822480845269,424.68859113540367,834.5380578327465,844.6412544947419,241.6682851026912,251.1969041801197,270.3392594137802,137.67762810609037
21,873.2616121242777,958.7937577412378,2551.158496070181,3169.8927946244517,286.3386205703558,313.7528712862677,473.49125537324375,515.9850619117627
22,1064.5676290140498,1123.6043411967614,3049.328534037339,3585.5435913891174,285.4694271257361,333.6294774723772,555.6067985223525,587.409142739241
23,1036.5203502083639,1059.2934165423492,2885.179836135346,3707.617281309448,302.77610712770485,326.801697689202,515.2207687342781,602.2612949600056
24,1163.7058386558547,1205.551498621465,3364.7682338860495,3887.0707110186563,286.0110483019842,343.22134677737614,608.2959002039962,639.2972820556362
25,1073.4907702962735,1080.9563304485184,2966.4374918300987,3844.42721052299,306.976965904029,329.64247335359795,525.3906883235015,624.2781630018231
26,1224.3522085040372,1266.7940044662992,3390.7492742516906,3789.448387257149,284.7497720308024,352.46416892375174,613.6125779878781,624.5270516113301
27,1280.9019329187286,1161.6796285152666,3491.2575634552904,4213.178367343112,315.7274856158898,336.17601759930557,596.6852410911499,680.7426194053747
28,1472.6626638160878,1234.2289416713904,3986.6268172584146,4592.750404397671,324.138672591046,342.31615368805365,667.2841837179969,736.964045995298
29,1594.6677237177403,1276.4895573598053,4259.161029617331,4822.9472935102585,329.002795457629,345.64314724284293,707.1144589862039,768.7873216773996
30,1594.667723717729,1276.4895573597933,4259.1610296173085,4822.947293510282,329.00279545762487,345.6431472428405,707.1144589862064,768.7873216773975
31,1594.6677237177287,1276.4895573597928,4259.161029617306,4822.947293510284,329.0027954576246,345.6431472428405,707.1144589862066,768.7873216773971
32,230.85601662777532,230.9095249052404,230.8764314203953,0.03439342758667204,230.85601662777478,230.90952490524094,230.8764314203952,0.03439342758629655
33,228.50040199388644,230.04104865177408,229.10772151455976,1.5384868525819324,228.50040199386987,230.0410486517914,229.10772151455728,1.5384868525712712
34,215.6005266240422,225.2717416621816,219.39442503846902,9.798667705356557,215.60052662393784,225.2717416622911,219.39442503845382,9.798667705289004
35,213.4259982545185,224.46536031196356,217.7520790289367,11.19532962845839,213.42599825439945,224.46536031208873,217.75207902891938,11.195329628381176
36,212.29151297095729,223.76111504051357,216.88152128069763,11.586035615425805,212.2915129708331,223.76111504064724,216.88152128067736,11.58603561534067
37,212.67837782033908,224.05480507142113,217.19413555594147,11.530352787355,212.67837782021658,224.05480507155187,217.19413555592234,11.530352787272228
38,211.14307048308888,222.93928933157872,215.81604231736964,11.771891146201902,211.1430704829516,222.93928933172884,215.81604231734593,11.771891146104045
